target,capacity,fitness,MaP,Default,MPW,MiW,avg_eff,max_p,max_w,mean,min_p,min_w,std,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49
MaP,17547,5486.654296875,20208.0,11132.0,13617.0,14050.0,0.3100000023841858,977.0,997.0,560.5399780273438,11.0,88.0,311.2818603515625,956,89,905,207,246,11,530,103,13,925,812,31,262,880,160,92,610,303,944,248,608,906,366,338,116,386,738,869,38,178,956,85,130,105,468,158,977,674,879,797,498,110,812,710,821,206,684,921,80,942,926,725,962,721,270,760,807,370,322,334,500,973,976,780,643,825,88,639,910,604,930,757,808,600,809,233,979,691,741,363,763,257,441,997,693,593,961,483,143,825,810,389,911,499,203,452,937,471,487,810
MaP,20902,4858.27783203125,25523.0,19765.0,18892.0,20079.0,1.1100000143051147,990.0,979.0,556.8400268554688,11.0,7.0,302.5801086425781,956,89,905,207,519,11,778,751,181,925,812,31,990,880,160,245,610,303,606,642,881,906,366,338,116,386,738,869,686,603,956,85,213,105,468,158,977,674,402,122,498,888,812,710,27,586,684,921,225,942,926,725,962,721,270,760,807,370,700,334,915,973,394,925,643,144,88,639,449,604,930,757,7,600,809,233,979,151,741,363,227,257,441,579,693,593,961,483,143,825,810,40,911,499,203,452,937,471,487,810
MaP,14485,5959.07470703125,17843.0,10720.0,10732.0,11006.0,0.3100000023841858,977.0,997.0,551.5700073242188,11.0,88.0,313.9107666015625,956,89,905,207,246,11,530,103,13,925,812,31,262,880,160,92,610,303,944,248,608,906,366,338,116,386,738,191,38,178,956,85,130,105,468,158,977,674,879,797,582,110,812,710,821,206,684,921,80,942,926,725,962,170,270,760,807,370,322,334,500,973,976,780,643,825,88,639,910,604,930,757,808,600,809,233,979,691,741,363,763,257,441,997,693,593,961,483,143,825,810,389,911,499,203,700,937,471,487,810
MaP,7824,3975.361328125,13417.0,7150.0,6904.0,9102.0,0.6700000166893005,983.0,979.0,518.8800048828125,11.0,11.0,313.0521545410156,956,89,905,73,983,11,778,103,13,908,327,93,262,102,160,92,610,939,944,248,608,229,366,338,116,979,738,869,721,178,956,85,130,105,468,110,626,674,879,797,498,110,351,710,821,206,684,230,80,942,926,725,262,170,270,895,807,54,322,602,500,973,394,780,643,825,88,633,910,604,744,757,808,600,11,233,979,691,741,363,763,679,441,579,693,593,961,522,143,825,265,314,911,499,33,452,937,471,487,810
MaP,20497,5578.95703125,22695.0,14580.0,14449.0,16406.0,0.3499999940395355,977.0,997.0,569.5,11.0,88.0,313.28875732421875,956,89,905,207,519,11,530,751,13,925,812,31,262,880,160,245,610,303,944,248,881,906,366,338,116,386,738,191,38,178,956,85,130,105,468,158,977,674,879,122,582,888,812,710,821,206,684,921,80,942,926,725,962,721,270,760,628,370,322,334,500,973,976,925,643,825,88,639,910,604,930,757,808,600,809,233,979,151,741,363,763,257,441,997,693,959,961,483,143,825,810,389,911,499,203,700,937,471,487,810
MaP,16514,5632.49755859375,22711.0,14073.0,15789.0,16320.0,1.5700000524520874,990.0,997.0,562.6400146484375,11.0,5.0,319.8934326171875,956,89,905,207,519,11,530,751,13,925,812,31,990,880,160,245,610,303,944,248,881,906,366,338,116,386,738,869,38,178,502,85,130,105,468,158,977,674,879,122,498,888,812,710,821,586,684,921,80,942,165,725,962,721,270,760,628,370,700,334,915,973,976,925,643,144,88,639,910,604,930,757,808,600,809,233,979,151,741,363,763,257,441,997,5,959,961,483,143,825,810,40,663,499,203,700,937,471,487,810
MaP,20280,5708.4228515625,23684.0,16640.0,15426.0,17118.0,1.2699999809265137,990.0,997.0,579.7999877929688,11.0,5.0,316.29632568359375,956,89,905,207,519,11,778,751,13,925,812,31,990,880,160,245,610,303,944,248,881,906,366,338,116,386,738,191,686,178,956,85,130,105,468,158,977,674,879,122,582,110,812,710,821,586,684,921,225,942,926,725,962,721,270,895,628,370,322,602,915,973,976,925,643,825,267,639,910,604,282,757,808,600,809,233,979,151,741,363,763,679,287,997,5,959,961,522,143,865,810,40,911,499,203,700,937,471,487,810
MaP,20091,5751.09521484375,23158.0,14927.0,14917.0,16525.0,0.28999999165534973,990.0,997.0,570.52001953125,11.0,88.0,308.42193603515625,956,89,905,207,246,11,778,103,13,925,812,31,990,880,160,245,610,303,944,642,881,906,366,338,116,386,738,191,38,603,956,85,213,105,468,158,977,674,402,797,582,888,812,710,27,586,684,921,80,942,926,725,962,721,270,760,807,370,700,334,500,973,394,925,643,825,88,639,910,604,930,757,808,600,809,233,979,151,741,363,763,257,441,997,693,593,961,483,143,825,810,389,911,499,203,452,937,471,487,810
MaP,19292,5755.80224609375,21393.0,14112.0,13787.0,14854.0,1.0399999618530273,977.0,997.0,536.0599975585938,11.0,10.0,312.8135070800781,956,89,905,207,246,11,530,103,13,925,812,31,262,880,160,92,610,303,944,248,608,906,366,338,116,386,738,191,38,178,956,85,130,105,468,158,977,674,879,797,582,110,812,710,821,206,684,921,80,942,926,725,962,170,270,760,807,370,322,334,500,973,394,780,643,825,88,639,910,604,930,757,808,600,809,233,10,691,741,363,763,257,441,997,693,593,961,483,143,825,810,389,911,499,203,700,937,471,487,810
MaP,13644,2476.55908203125,20917.0,17836.0,16832.0,18644.0,5.730000019073486,987.0,997.0,442.0,10.0,3.0,318.5754089355469,984,876,905,207,349,731,170,987,181,201,812,962,262,803,243,245,216,186,322,805,228,107,247,235,412,689,541,970,20,350,956,494,690,108,468,946,669,803,10,336,83,434,592,21,821,177,313,162,266,163,856,161,889,898,113,375,230,882,325,710,235,276,115,3,738,929,205,184,89,14,744,77,641,885,61,38,10,546,34,215,546,774,567,997,5,440,218,483,551,280,818,389,354,495,199,982,9,799,938,120
MaP,19676,6067.74267578125,24205.0,15945.0,15972.0,17249.0,1.5399999618530273,983.0,997.0,569.1300048828125,11.0,5.0,312.668212890625,956,89,905,73,983,11,778,751,13,908,327,31,262,880,160,245,610,939,944,248,608,906,366,338,116,386,738,869,38,178,502,85,130,105,468,158,977,674,879,797,498,888,812,710,821,206,684,921,80,942,926,725,962,721,270,760,807,370,700,602,500,973,394,780,643,825,88,633,910,604,930,757,808,600,809,233,979,151,741,363,763,679,441,997,5,593,961,522,143,825,265,314,911,499,33,700,937,471,487,810
MaP,13585,6052.07568359375,18819.0,11069.0,11989.0,11799.0,0.6600000262260437,983.0,979.0,546.9600219726562,11.0,11.0,312.30340576171875,956,89,905,207,983,11,778,103,13,908,812,31,262,880,160,92,610,303,944,248,608,229,366,338,116,979,738,191,721,178,956,85,130,105,468,110,977,674,879,797,582,110,812,710,821,206,684,921,80,942,926,725,962,170,270,760,807,370,322,334,500,973,394,780,643,825,88,639,910,604,744,757,808,600,11,233,979,691,741,363,763,679,441,579,693,593,961,483,143,825,810,389,911,499,33,452,937,471,487,810
MaP,15815,5977.7412109375,20870.0,13569.0,13664.0,14035.0,0.7200000286102295,983.0,997.0,531.5,11.0,11.0,319.8778991699219,956,89,905,73,983,11,778,103,13,908,327,93,262,880,160,92,610,939,944,248,608,229,366,338,116,979,738,869,38,178,956,85,130,105,468,158,977,674,879,797,498,110,812,710,821,206,684,230,80,942,926,725,262,170,270,760,807,370,322,602,500,973,394,780,643,825,88,633,910,604,744,757,808,600,11,233,979,151,741,363,763,679,441,997,693,593,961,522,143,825,265,314,911,499,33,700,937,471,487,810
MaP,15879,5987.646484375,21632.0,14170.0,11897.0,14812.0,0.6899999976158142,983.0,979.0,544.7100219726562,11.0,11.0,313.92193603515625,956,89,905,73,983,11,778,103,13,908,812,31,262,880,160,92,610,939,944,248,608,229,366,338,116,979,738,191,721,178,956,85,130,105,468,158,977,674,879,797,582,110,812,710,821,206,684,921,80,942,926,725,262,170,270,760,807,370,322,334,500,973,394,780,643,825,88,639,910,604,744,757,808,600,11,233,979,691,741,363,763,679,441,579,693,593,961,483,143,825,810,314,911,499,33,452,937,471,487,810
MaP,20457,5008.017578125,24990.0,19034.0,17762.0,19274.0,1.1200000047683716,990.0,997.0,543.4099731445312,11.0,7.0,309.9281311035156,956,89,905,207,519,11,778,751,181,925,812,31,990,880,160,245,610,303,606,642,881,906,366,338,116,386,738,869,38,603,956,85,130,105,468,158,977,674,402,122,498,888,812,710,27,586,684,921,225,942,926,725,962,721,270,760,628,370,700,334,915,122,394,925,643,144,88,639,449,604,930,757,7,600,809,233,979,151,741,363,227,257,441,997,693,593,961,483,143,825,810,40,911,499,203,452,937,471,487,810
MaP,14134,6142.20654296875,18726.0,11721.0,10674.0,11161.0,1.559999942779541,983.0,997.0,549.4199829101562,11.0,5.0,317.4803466796875,956,89,905,73,983,11,778,103,13,908,327,31,262,880,160,245,610,303,944,248,608,906,366,338,116,979,738,191,38,178,502,85,130,105,468,158,977,674,879,797,498,110,812,710,821,206,684,921,80,942,926,725,962,721,270,760,807,370,700,602,500,973,394,780,643,825,88,633,910,604,744,757,808,600,11,233,979,691,741,363,763,679,441,997,5,593,961,522,143,825,810,389,911,499,33,700,937,471,487,810
MaP,8101,4004.644775390625,13438.0,7048.0,5734.0,8936.0,0.6399999856948853,983.0,979.0,536.4299926757812,11.0,11.0,312.2032165527344,956,89,905,73,983,11,778,103,13,908,327,93,262,102,160,92,610,939,944,248,608,229,366,338,116,979,738,869,721,178,956,85,130,105,468,158,626,674,879,797,498,110,351,710,821,206,684,921,80,942,926,725,962,170,270,895,807,370,322,602,500,973,394,780,643,825,88,633,910,604,744,757,808,600,11,233,979,691,741,363,763,679,441,579,693,593,961,522,143,825,265,314,911,499,33,452,937,471,487,810
MaP,22934,5107.60546875,23750.0,16385.0,17584.0,17919.0,1.4800000190734863,983.0,997.0,562.1400146484375,11.0,5.0,309.28485107421875,956,89,905,73,983,11,778,751,13,908,327,31,262,880,160,245,610,303,944,248,608,906,366,338,116,386,738,191,38,178,502,85,130,105,468,158,977,674,879,797,498,888,812,710,821,206,684,921,80,942,926,725,962,721,270,760,807,370,700,602,500,973,394,780,643,825,88,633,910,604,930,757,808,600,809,233,979,691,741,363,763,679,441,997,5,593,961,522,143,825,265,389,911,499,33,700,937,471,487,810
MaP,11212,4974.24560546875,16254.0,10731.0,9224.0,10707.0,1.5700000524520874,983.0,997.0,545.4299926757812,11.0,5.0,319.236572265625,956,89,905,207,983,11,778,103,13,908,327,31,262,880,160,245,610,303,944,248,608,229,366,338,116,979,738,191,38,178,956,85,130,105,468,110,977,674,879,797,498,110,812,710,821,206,684,921,80,942,926,725,962,721,270,760,807,370,700,334,500,973,394,780,643,825,88,639,910,604,744,757,808,600,11,233,979,691,741,363,763,679,441,997,5,593,961,522,143,825,810,389,911,499,33,700,937,471,487,810
MaP,11117,5050.99169921875,16004.0,9453.0,9909.0,10226.0,0.6399999856948853,983.0,979.0,543.6400146484375,11.0,11.0,315.3093566894531,956,89,905,73,983,11,778,103,13,908,327,31,262,880,160,245,610,303,944,248,608,229,366,338,116,979,738,869,38,178,956,85,130,105,468,110,977,674,879,797,498,110,351,710,821,206,684,921,80,942,926,725,962,170,270,895,807,370,322,602,500,973,394,780,643,825,88,633,910,604,744,757,808,600,11,233,979,691,741,363,763,679,441,579,693,593,961,522,143,825,810,389,911,499,33,700,937,471,487,810
MaP,18998,1862.0784912109375,19610.0,14732.0,15173.0,17785.0,1.3200000524520874,983.0,973.0,464.6000061035156,11.0,11.0,306.77935791015625,128,876,535,108,983,11,778,103,13,260,327,93,537,102,141,92,216,456,606,248,608,229,847,338,635,979,738,191,721,178,956,85,213,108,667,110,977,452,421,797,582,110,351,621,516,173,105,921,80,15,464,836,262,170,193,895,807,828,322,710,500,973,826,780,738,825,267,633,859,604,282,77,641,474,11,175,477,151,741,363,227,679,226,872,21,959,961,522,549,865,265,389,911,475,33,236,937,471,506,135
MaP,14681,6272.7734375,19036.0,9775.0,10287.0,11890.0,0.550000011920929,983.0,979.0,562.3900146484375,11.0,33.0,307.7407531738281,956,89,905,73,983,11,778,103,13,908,327,31,262,880,160,245,610,303,944,248,608,229,366,338,116,979,738,191,38,178,956,85,130,105,468,158,977,674,879,797,498,888,351,710,821,206,684,921,80,942,926,725,962,721,270,895,807,370,700,602,500,973,394,780,643,825,88,633,910,604,744,757,808,600,809,233,979,691,741,363,763,679,441,579,693,593,961,522,143,825,810,389,911,499,33,700,937,471,487,810
MaP,26127,3864.95751953125,25370.0,20615.0,19512.0,20996.0,0.5899999737739563,983.0,979.0,578.2899780273438,11.0,33.0,308.29827880859375,956,89,905,73,983,11,778,751,13,908,327,31,262,880,160,245,610,303,944,248,608,906,366,338,116,979,738,869,38,178,956,85,130,105,468,110,977,674,879,797,498,888,351,710,821,206,684,921,80,942,926,725,962,170,270,895,807,370,700,602,500,973,394,780,643,825,88,633,910,604,930,757,808,600,809,233,979,691,741,363,763,679,441,579,693,593,961,522,143,825,810,389,911,499,33,700,937,471,487,810
MaP,16911,6616.498046875,20629.0,11134.0,11370.0,13170.0,0.5699999928474426,983.0,979.0,548.5800170898438,11.0,33.0,303.8998718261719,956,89,905,73,983,11,778,751,13,908,327,31,262,880,160,245,610,303,944,248,608,229,366,338,116,386,738,869,38,178,502,85,130,105,468,110,977,674,879,797,498,110,812,710,821,206,684,921,80,942,926,725,962,721,270,760,807,370,700,602,500,973,394,780,643,825,88,633,910,604,744,757,808,600,809,233,979,151,741,363,763,679,441,579,693,593,961,522,143,825,265,314,911,499,33,700,937,471,487,810
MaP,20868,2620.283935546875,25493.0,21128.0,21832.0,23193.0,2.25,998.0,961.0,516.5900268554688,27.0,5.0,299.24517822265625,956,89,905,690,519,482,530,998,702,201,812,31,272,880,160,245,52,303,606,642,655,906,366,730,412,386,738,110,38,603,885,926,690,105,468,158,270,881,515,323,498,888,989,710,27,586,127,921,225,942,165,725,889,721,270,760,241,370,700,355,869,756,115,855,893,144,205,259,295,604,930,757,808,516,721,83,10,151,792,323,763,309,441,134,5,959,961,547,551,825,818,40,663,499,203,452,286,471,487,810
MaP,19372,851.5285034179688,25155.0,24420.0,23933.0,25032.0,4.920000076293945,989.0,997.0,466.6300048828125,10.0,3.0,308.09979248046875,899,876,905,207,519,731,170,987,702,260,985,962,262,392,243,245,216,303,322,594,319,233,366,578,116,386,541,970,660,603,956,494,503,105,779,946,669,803,10,336,83,434,989,650,821,206,127,162,565,163,856,21,962,721,270,310,230,882,325,710,166,756,115,3,738,310,988,639,89,14,930,206,641,530,61,83,10,546,34,323,273,774,441,997,5,440,218,483,551,146,818,389,259,280,199,982,216,799,451,120
MiW,2159,1549.2755126953125,6798.0,1226.0,4433.0,6633.0,0.7400000095367432,991.0,972.0,466.3999938964844,8.0,56.0,277.6696472167969,16,286,348,311,8,773,934,477,324,253,419,116,714,235,196,412,697,28,644,668,927,99,277,512,240,948,29,605,432,321,668,340,456,991,892,650,382,185,892,774,920,897,250,569,200,699,210,78,435,152,588,478,873,530,972,716,292,121,906,451,150,382,447,701,686,931,187,134,577,547,428,77,64,586,925,84,283,658,667,188,300,271,653,828,578,458,526,777,126,245,768,56,446,847,678,357,329,445,64,370
MiW,4460,1423.9915771484375,10577.0,6128.0,8145.0,11363.0,1.1699999570846558,997.0,984.0,497.7099914550781,27.0,26.0,305.59136962890625,432,129,348,979,853,184,218,267,324,767,584,549,714,391,196,150,697,27,795,119,407,817,267,613,966,948,533,257,432,321,124,735,681,997,892,650,247,300,892,47,924,920,862,981,157,798,151,78,435,82,133,792,133,630,811,441,292,844,26,493,150,913,850,477,377,718,125,134,473,691,839,875,221,586,728,84,199,984,27,297,836,84,34,828,870,394,527,202,715,245,269,56,883,391,526,428,747,445,881,830
MiW,6215,2857.820068359375,11220.0,7461.0,9896.0,14140.0,1.2999999523162842,997.0,984.0,477.3699951171875,27.0,26.0,308.0057678222656,432,129,348,979,853,184,218,267,324,767,584,549,714,391,196,150,697,27,795,119,407,817,267,613,966,948,533,257,432,321,124,735,681,997,892,650,247,300,892,47,633,920,862,981,157,798,151,78,435,82,133,792,133,630,811,441,292,844,26,209,150,913,774,477,175,718,125,134,473,691,839,875,221,586,728,84,199,984,27,297,836,84,34,101,870,394,73,202,715,245,269,56,883,391,526,428,747,445,881,830
MiW,6415,3044.150390625,11031.0,8158.0,7579.0,14184.0,1.2699999809265137,997.0,984.0,487.6000061035156,27.0,26.0,307.57122802734375,432,129,348,979,853,184,218,267,324,767,584,549,714,391,196,150,697,27,795,119,407,817,267,613,966,948,533,257,432,321,124,735,681,997,892,650,247,300,892,47,924,920,862,981,157,798,151,78,435,82,133,792,133,630,811,441,292,844,26,209,150,913,850,477,377,718,125,134,473,691,839,875,221,586,728,84,199,984,27,297,836,84,34,101,870,394,527,202,715,245,269,56,883,391,526,428,747,445,881,830
MiW,10599,1585.819091796875,17815.0,11867.0,12679.0,18975.0,1.2000000476837158,997.0,984.0,499.2099914550781,52.0,26.0,299.3217468261719,621,129,348,979,853,388,218,267,324,767,584,660,714,391,196,52,697,520,954,119,407,817,605,613,966,948,533,257,432,321,124,735,681,997,892,650,247,300,647,727,924,920,247,981,420,685,151,78,435,82,233,430,816,630,851,277,292,844,26,209,150,913,774,608,175,718,125,134,935,691,839,875,221,586,672,331,196,984,27,297,836,84,34,101,870,394,73,202,715,194,459,666,41,391,526,123,563,445,881,861
MiW,8503,3717.64892578125,15268.0,10849.0,9033.0,19014.0,1.5199999809265137,997.0,944.0,506.2900085449219,52.0,13.0,305.4257507324219,621,129,348,979,853,388,218,267,324,767,682,660,714,567,196,52,697,520,954,119,407,817,605,568,858,948,533,581,150,509,124,735,681,997,892,940,247,300,647,727,924,920,247,981,420,685,151,78,435,82,233,430,816,630,851,277,292,844,26,209,150,913,774,608,175,718,125,134,935,691,839,875,221,250,672,331,196,13,847,297,836,84,34,101,870,394,73,202,423,194,459,666,41,391,873,123,563,944,881,861
MiW,2134,4435.720703125,4579.0,3109.0,3667.0,9459.0,1.090000033378601,997.0,984.0,495.3999938964844,27.0,26.0,295.2232971191406,621,129,348,133,465,388,218,267,324,379,682,549,714,391,196,52,697,27,954,617,407,817,605,613,966,948,533,257,432,321,124,735,681,997,821,940,247,814,647,572,924,920,247,981,420,685,343,78,752,82,133,430,133,630,851,277,400,943,26,209,150,497,774,608,175,718,125,881,935,691,839,875,221,586,672,84,199,984,649,297,244,84,34,101,870,394,73,202,715,194,269,666,883,391,526,123,563,445,881,830
MiW,16010,851.1180419921875,23526.0,21333.0,20821.0,23649.0,1.3700000047683716,981.0,944.0,479.3800048828125,78.0,13.0,291.3392028808594,432,129,348,979,465,388,218,267,324,767,682,549,221,567,196,150,771,520,954,119,407,311,267,568,966,948,533,257,432,509,124,735,681,812,892,940,247,300,647,572,924,920,862,981,420,685,343,78,435,82,133,430,816,178,811,277,140,943,525,209,890,497,774,477,175,221,125,134,473,383,839,875,221,586,672,84,199,13,847,681,244,84,34,101,269,394,537,202,715,194,269,666,41,391,873,123,563,944,881,861
MiW,11958,811.7383422851562,20200.0,12270.0,12343.0,20634.0,1.1100000143051147,981.0,944.0,464.6199951171875,8.0,13.0,283.4591369628906,432,129,348,979,465,388,218,267,324,767,682,549,221,567,8,150,697,27,954,119,407,311,605,613,858,948,533,257,432,509,124,735,681,812,892,940,247,300,647,572,633,920,247,981,420,685,343,78,435,82,133,430,133,178,811,277,140,943,525,209,890,497,774,477,175,221,125,881,473,383,839,875,221,586,672,331,199,13,649,681,244,84,34,101,269,394,537,202,423,194,459,666,41,391,873,123,563,944,780,861
MiW,5856,4674.947265625,9948.0,6715.0,6451.0,15043.0,1.1799999475479126,981.0,944.0,466.8500061035156,8.0,13.0,300.3559265136719,432,129,348,979,465,388,218,267,324,767,682,549,221,567,8,52,697,520,954,119,407,817,605,568,858,948,533,257,150,509,124,735,681,812,892,940,247,300,647,572,924,920,247,981,420,685,151,78,435,82,133,430,133,178,811,277,140,943,525,209,150,913,774,477,175,221,125,134,935,691,839,875,221,586,672,331,196,13,649,297,244,84,34,101,870,394,73,202,423,194,459,666,41,391,873,123,563,944,881,861
MiW,2106,4814.9052734375,4592.0,4370.0,4110.0,10002.0,1.159999966621399,997.0,984.0,515.9099731445312,52.0,26.0,298.77520751953125,621,129,348,979,853,388,218,267,324,767,682,549,714,391,196,52,697,520,954,617,407,817,605,613,858,948,533,581,432,321,124,735,681,997,892,940,247,814,647,727,924,920,247,981,420,685,151,78,752,82,133,430,133,630,851,277,292,844,26,209,150,497,774,608,175,718,125,881,935,691,839,875,221,250,672,84,199,984,847,297,244,84,34,101,870,394,73,202,715,194,269,666,883,391,526,123,563,445,881,861
MiW,5911,4820.10302734375,10977.0,8207.0,5617.0,16293.0,1.1299999952316284,997.0,984.0,488.57000732421875,52.0,26.0,300.9387512207031,432,129,348,979,465,388,218,267,324,767,682,549,714,567,196,52,697,520,954,617,407,817,605,568,858,948,533,581,150,321,124,735,681,997,892,940,247,300,647,727,924,920,247,981,420,685,151,78,752,82,133,430,133,178,811,277,292,943,26,209,150,913,774,477,175,221,125,881,935,691,839,875,221,250,672,331,199,984,847,297,244,84,34,101,870,394,73,202,423,194,269,666,41,391,526,123,563,445,881,861
MiW,1931,2747.6767578125,4810.0,6286.0,4848.0,8197.0,1.350000023841858,982.0,944.0,468.1700134277344,5.0,13.0,280.2685241699219,621,70,773,650,465,942,122,425,508,379,682,660,22,567,8,52,859,982,930,394,514,311,630,550,858,869,575,296,150,509,180,5,552,812,821,752,210,814,62,572,512,127,573,854,420,337,978,300,752,562,233,430,663,178,123,46,400,39,525,543,31,769,435,290,730,436,781,881,373,383,883,300,675,53,672,591,196,13,649,681,244,468,394,101,409,275,73,559,423,542,459,49,87,934,330,123,563,944,912,358
