target,N,capacity,avg_eff,max_p,max_w,mean,min_p,min_w,std
Jooken,600,10000000000,722.9807419521792,5000100095,5000100100,881687623.685,3,2,1472153716.8902676
Jooken,800,1000000,937.6452369018571,500109,500109,99862.82,3,2,152880.31257747873
Jooken,400,1000000,636.0207222704728,510300,510300,408147.09,6,2,204005.08260729534
Jooken,400,100000000,469.74601754342603,50001098,50001099,40000850.2775,2,1,20000400.016896363
Jooken,800,1000000,996.5316425558203,500200,500200,400099.6,1,2,200000.30193630958
Jooken,400,1000000,724.3198233137329,600099,600098,147149.07375,1,1,163217.85227594074
Jooken,1200,10000000000,2011.7174655600616,5000000299,5000000297,608259224.4704167,1,1,1287555297.9737895
Jooken,1200,10000000000,1559.8668383462293,5010000099,5010000099,1558000050.4791667,1,1,1712261954.1997838
Jooken,600,10000000000,763.0320776577505,5100000200,5100000200,4080000101.5491667,4,5,2039999999.9870844
Jooken,400,1000000,454.86717210759167,600200,600200,540103.72125,10,8,179998.39160312945
Jooken,1000,10000000000,1211.590324863738,5000000100,5000000100,4500000051.8335,1,1,1499999999.9345002
Jooken,800,1000000,895.5368548120487,600293,600298,158266.061875,4,7,143531.3644794947
Jooken,600,1000000,853.7393396248582,500206,500206,155109.445,1,3,171044.40403287183
Jooken,600,10000000000,926.0015462249991,6000000300,6000000299,4200000148.0533333,2,1,2749545422.3656697
Jooken,600,10000000000,939.9551557281212,5010000097,5010000096,772069321.9933333,1,1,1405285463.2288232
Jooken,400,10000000000,515.0534756547933,6000000198,6000000199,1660791120.78375,5,1,1640887191.6222966
Jooken,1000,10000000000,1624.7777901427971,5000000096,5000000099,529935353.822,1,1,1218948405.3619542
Jooken,600,100000000,1127.094576654074,50100199,50100195,13632599.85,1,1,16825143.33966322
Jooken,400,1000000,639.033517171302,500397,500368,52713.34375,5,2,121442.34339802196
Jooken,1000,100000000,1060.870312338771,50100100,50100100,45090050.759,1,5,15029999.759694599
Jooken,1200,1000000,1840.30349169242,510100,510100,357051.03625,1,1,233711.6478034434
Jooken,400,100000000,610.0734880534189,50001199,50001186,5250139.98,2,2,12142798.741531897
Jooken,1000,100000000,1430.8320542954095,50000300,50000300,40000151.9895,3,2,19999998.987437945
Jooken,1000,10000000000,1525.125223973719,6000000300,6000000300,4200000148.364,2,1,2749545419.097202
Jooken,1000,10000000000,1407.058707691993,6000000296,6000000300,2350000150.0675,2,2,1924999997.6003754
Jooken,400,1000000,439.07387540297833,510100,510100,408051.65625,1,1,203997.7550785623
Jooken,400,1000000,442.67776002789583,510296,510298,108955.0725,7,4,153560.50000172487
Jooken,1200,100000000,1406.3358180460796,50001199,50001199,45000999.974583335,1,3,15000298.398586877
Jooken,1200,1000000,1331.8824591908374,510199,510196,108903.17625,7,6,153560.1153768322
Jooken,1200,1000000,1940.5542086261764,500400,500400,88393.19791666667,2,1,147227.893572585
Jooken,1200,1000000,1821.595264432569,600297,600300,167816.35291666666,1,1,164060.4167670761
Jooken,1200,1000000,1460.690268933208,501300,501297,175425.64416666667,7,1,171957.55505900786
Jooken,1200,100000000,1514.7032535903134,60000099,60000099,18980519.39,5,1,16207505.03305882
Jooken,600,1000000,907.3186284805682,600097,600099,205677.08333333334,1,1,196122.70774549467
Jooken,800,10000000000,1090.5980471415808,5000100200,5000100199,1743840101.12625,5,1,1718578319.46202
Jooken,800,100000000,1097.4671696006885,50100095,50100098,5444269.171875,1,1,12272286.229826817
Jooken,400,1000000,521.1416886962033,600096,600099,155291.62625,1,1,143782.76404579604
Jooken,600,100000000,905.4911880821752,50010099,50010095,5339667.669166666,1,1,12221825.128614621
Jooken,1000,1000000,1374.0431052933302,500195,500198,69131.89,2,1,135061.78924236825
Jooken,800,1000000,1033.7110227793305,500198,500200,174476.560625,17,1,171856.3522946019
Jooken,800,100000000,965.499558462712,50010300,50010300,45009148.451875,5,2,15003000.130052136
Jooken,400,10000000000,498.9076868270214,5000000200,5000000200,4500000095.13125,1,1,1500000000.9437513
Jooken,1200,100000000,1792.0717803702491,50100197,50100200,13632603.431666667,1,2,16825143.00607471
Jooken,400,1000000,708.4555141328465,500309,500309,350160.3625,4,1,229132.77812716167
Jooken,400,10000000000,485.90573102266325,5100000100,5100000100,1833750051.125,18,3,1728945217.2360215
Jooken,400,10000000000,498.2626360504701,5010000187,5010000181,607726858.3425,4,3,1281696016.7873948
Jooken,800,1000000,1046.0725174648142,500099,500100,99855.084375,3,1,152880.5561369104
Jooken,1000,100000000,1357.770759986346,50010300,50010300,40008149.5085,2,2,20003997.496939067
Jooken,1000,100000000,1382.4638476050923,50100100,50100100,8862063.1285,1,1,14716025.639870012
Jooken,1200,100000000,1804.0718114277122,51000298,51000300,10880616.7325,7,1,15356055.877369668
Jooken,400,1000000,506.8882431276223,510200,510200,163101.55125,2,4,172896.0236273231
Jooken,800,100000000,870.0193501703599,50010200,50010200,17446600.628125,2,8,17186695.46799331
Jooken,1200,10000000000,1400.1675026708865,5000100099,5000100100,998136924.8966666,1,1,1528804439.925115
Jooken,800,1000000,962.3274779759562,501200,501198,155901.10375,2,2,171227.00052656484
Jooken,1200,10000000000,1755.1928825207872,5000000199,5000000200,533268331.5683333,1,1,1222048584.8767464
Jooken,600,10000000000,976.8083077932682,6000000300,6000000299,1676608223.1758332,1,2,1640620231.1809182
Jooken,600,10000000000,875.8535834630343,5001000300,5001000300,4000800151.9575,2,1,2000399999.6412518
Jooken,1200,1000000,1626.715057425578,500299,500293,69347.235,5,1,135182.57150460366
Jooken,1200,100000000,1682.2890105208833,50100300,50100296,13632650.453333333,2,2,16825141.319587033
Jooken,1000,10000000000,1730.8691316654752,5100000300,5100000300,1426250152.634,2,1,1704749338.9232874
Jooken,1000,100000000,1624.7502928042434,50010096,50010097,5306292.9435,1,1,12190836.087119259
Jooken,1000,10000000000,1386.4801279729484,5001000200,5001000199,1550800100.092,1,1,1710627125.2087655
Jooken,400,100000000,584.8120693228241,50001199,50001199,35000799.2575,2,1,22913333.043991026
Jooken,800,1000000,1155.4384258595821,510300,510299,142774.053125,4,1,170475.0618082827
Jooken,600,1000000,745.0021855934592,500107,500109,174435.05,1,1,171857.64150554716
Jooken,1200,100000000,1867.441676741454,50010200,50010200,40008100.025416665,2,1,20003999.006542947
Jooken,800,100000000,864.0914648793472,50000198,50000200,9980568.489375,5,4,15287978.479889564
Jooken,800,1000000,1133.5792000752042,510294,510292,84474.901875,1,2,142612.8301841072
Jooken,600,10000000000,695.8132304427116,5000100198,5000100199,683338852.6975,3,3,1345720086.2287638
Jooken,1000,1000000,1192.140348838037,501300,501300,451048.436,2,2,150299.76948447363
Jooken,800,10000000000,840.8302315070774,6000000099,6000000100,2643750051.26625,2,4,1841799815.787964
Jooken,600,100000000,1117.407364856459,50100280,50100289,5402160.5275,2,1,12233941.302537814
Jooken,400,1000000,538.3902141919757,501200,501200,450997.7625,7,1,150301.1991016492
Jooken,400,100000000,511.52144019644254,60000098,60000095,18980519.15375,3,1,16207506.362434344
Jooken,1200,10000000000,1735.6532007306203,5010000100,5010000100,1363250049.6266668,1,1,1682514134.8084762
Jooken,600,100000000,721.7879887741476,50001099,50001099,40000850.65,1,1,20000400.02502144
Jooken,1200,100000000,1628.4028990838121,60000200,60000200,48000101.345,1,1,24000000.162153352
Jooken,600,1000000,841.0158601585848,510298,510299,60409.621666666666,3,2,123622.95095259833
Jooken,400,1000000,468.7781123224005,500286,500290,67643.8425,2,9,133961.60562552128
Jooken,1000,10000000000,1131.0964074648928,5000000200,5000000200,4500000100.7035,2,3,1499999999.869501
Jooken,800,10000000000,984.2493173949547,5001000199,5001000199,688309929.875625,4,1,1348803893.1826878
Jooken,600,1000000,1147.1074323570972,500295,500298,76688.095,1,1,140374.47225634003
Jooken,1200,1000000,1371.1825480548066,500200,500197,69257.76,2,4,135176.2845155043
Jooken,600,10000000000,876.643468585682,5001000100,5001000100,1550800050.9583333,1,1,1710627125.0941312
Jooken,800,10000000000,1290.7584070627045,6000000199,6000000199,2350000102.6575,2,1,1924999999.1326873
Jooken,800,1000000,982.8152136664966,510100,510100,459050.6625,1,1,153000.1631820857
Jooken,400,1000000,635.761324186328,510093,510100,59368.51125,1,1,122880.55848659451
Jooken,600,10000000000,715.2697789043814,5001000195,5001000199,684138354.5766667,4,3,1345771147.3956907
Jooken,1200,100000000,1899.6683362115725,60000100,60000100,42000050.29,1,1,27495455.637083486
Jooken,600,10000000000,894.742824924834,5000100298,5000100294,881687718.14,2,1,1472153719.0450532
Jooken,1000,1000000,1198.1185501324428,500199,500195,99903.835,3,2,152880.2714002522
Jooken,600,10000000000,714.6873908296889,5010000300,5010000300,4008000155.0475,5,8,2004000001.0404184
Jooken,1000,100000000,1187.65040060527,51000200,51000200,45900099.572,1,2,15300002.482442396
Jooken,600,1000000,762.7244393804738,501299,501292,155946.79416666666,2,4,171227.28664777253
Jooken,600,100000000,866.9491340269515,50000100,50000099,7651743.680833333,1,1,14035889.67164051
Jooken,400,10000000000,454.1485007142601,5001000095,5001000098,1356950050.57625,1,2,1680330108.482326
Jooken,400,1000000,481.33472969885594,500300,500300,400150.42625,7,7,200000.5418894023
Jooken,600,1000000,694.6157480801631,500299,500308,60146.388333333336,2,6,128065.34173377094
Jooken,600,100000000,710.7072905136189,60000192,60000197,13799368.975833334,2,3,14407135.875920072
Jooken,600,1000000,672.3657621408614,500209,500209,450109.44083333336,1,2,150003.9440546309
Jooken,800,1000000,1141.519361066791,510198,510200,60829.9325,1,2,123988.7822670934
Jooken,1000,10000000000,1167.847988216959,5001000300,5001000300,1744650153.9185,2,5,1718669662.7346373
Jooken,400,1000000,704.1285568327273,500100,500100,350050.045,3,1,229129.3997760828
Jooken,1000,10000000000,1805.3211410247675,5001000200,5001000200,3500700100.694,2,1,2291746104.9823875
Jooken,400,10000000000,581.2547674916715,5010000197,5010000200,1752750099.995,4,1,1719585143.2375517
Jooken,400,1000000,552.6712751119769,510200,510188,84426.74,2,4,142616.8322470647
Jooken,800,100000000,1025.625997000389,51000298,51000300,16300155.31,1,3,17289373.546841245
Jooken,400,10000000000,785.9321166268065,5100000287,5100000298,952041165.02375,2,1,1480812837.2361102
Jooken,1200,1000000,1460.7542939489445,500298,500295,69307.05,2,2,135174.6078575164
Jooken,800,1000000,936.6295574968575,500199,500198,155099.845625,1,1,171045.22986588386
Jooken,600,1000000,719.4651996747361,501191,501196,100805.24166666667,6,1,152943.52940804086
Jooken,600,10000000000,1033.7328598854065,5001000100,5001000100,3500700050.585,1,1,2291746105.4322066
Jooken,400,10000000000,438.06965921518463,5000000093,5000000098,1743750049.53125,2,3,1718568172.6584518
Jooken,1200,1000000,1962.1396651012608,510100,510100,142674.50625,1,1,170474.61226490335
Jooken,1200,10000000000,1404.7175285400895,6000000100,6000000100,5400000049.963333,2,1,1800000000.1933336
Jooken,800,10000000000,952.6768719848551,5010000100,5010000100,4509000050.888125,3,1,1502999999.821042
Jooken,600,100000000,703.0413983019105,50100100,50100100,17527551.5125,3,1,17195850.7005271
Jooken,1200,10000000000,1861.4488032589559,5100000200,5100000198,602601663.9729167,1,1,1236218463.5634983
Jooken,600,100000000,974.0863431560024,50001289,50001287,7652535.504166666,3,2,14036056.964272741
Jooken,1200,1000000,1379.3094905518212,501296,501299,61766.05625,1,7,128855.2348226027
Jooken,1000,1000000,1262.9928485108348,500309,500309,450158.1745,1,1,150001.223459684
Jooken,400,1000000,599.021105684539,510096,510095,95254.87875,2,1,148080.10029920985
Jooken,1200,1000000,1597.3173623947346,500100,500100,400049.1170833333,1,1,199999.28459559352
Jooken,600,1000000,755.8115144196971,501199,501195,89052.74666666667,2,3,147336.40451014639
Jooken,800,1000000,1417.485290461081,600300,600299,123768.0225,1,1,142731.04875752155
Jooken,1000,100000000,1872.0243730526029,60000199,60000200,12189453.431,1,1,14246875.406961842
Jooken,800,100000000,1021.593068157675,50000200,50000200,40000098.555625,1,3,19999999.09821002
Jooken,800,10000000000,885.2828898273746,5000100299,5000100298,1550080151.921875,1,14,1710463976.9159791
Jooken,600,10000000000,678.7600066953645,5100000199,5100000199,1630000097.94,1,7,1728937536.3692834
Jooken,1000,100000000,1422.1473288512352,50010100,50010100,40008050.227,1,1,20004000.928519875
Jooken,600,10000000000,642.4350375845444,5000100096,5000100097,998136926.9491667,1,2,1528804438.583393
Jooken,1000,100000000,1700.6693149600364,51000196,51000199,14262599.084,1,1,17047496.281816296
Jooken,1000,1000000,1174.344521255974,510100,510100,459051.481,4,1,152999.86307184276
Jooken,800,10000000000,1275.013656854812,5000100298,5000100294,1356320150.9225,6,2,1680112110.336155
Jooken,600,100000000,724.7174349126173,50000300,50000293,17437648.990833335,4,2,17185680.000425275
Jooken,1200,10000000000,1425.8516246910683,5010000300,5010000298,700574052.76625,1,2,1352284471.1857555
Jooken,400,10000000000,473.4210823911354,5000100295,5000100278,675005498.2575,17,2,1339590507.4575493
Jooken,800,1000000,1342.652368618942,600300,600299,420149.150625,3,1,274957.16765216895
Jooken,1000,10000000000,1960.8150931392377,5000100289,5000100299,530004351.9945,2,1,1218961926.5974693
Jooken,400,1000000,517.0568395287364,501200,501200,400899.61,2,3,200399.00109802294
Jooken,600,10000000000,772.8054607107428,5100000099,5100000100,1833750051.3191667,3,1,1728945217.3178384
Jooken,1200,10000000000,1588.036233961703,5000000300,5000000300,881608226.8170834,1,1,1472141440.5037346
Jooken,1200,100000000,1539.364901247067,50100100,50100100,8895631.419583334,1,1,14733741.097720593
Jooken,600,10000000000,813.4569317220053,5100000300,5100000297,677926905.4233333,4,2,1291588412.6020775
Jooken,800,10000000000,873.0302640978765,6000000099,6000000098,1898046925.829375,3,4,1620750577.2306864
Jooken,1000,1000000,1346.531328064101,600299,600298,205774.657,1,1,196126.8816873897
Jooken,400,100000000,541.4084282245527,50000298,50000293,8733057.87125,4,3,14676572.166997638
Jooken,600,1000000,658.2673855641,510099,510100,183425.39166666666,1,2,172896.14119477413
Jooken,1200,10000000000,1468.623417286536,5001000300,5001000300,1550800149.745,1,3,1710627121.4286995
Jooken,400,100000000,494.7264668631991,60000299,60000297,18980617.38125,2,7,16207501.709668748
Jooken,600,10000000000,883.3695973368111,5001000299,5001000299,1356950150.4333334,5,4,1680330100.730572
Jooken,1000,100000000,1062.337005585602,51000297,51000296,7796308.3845,4,6,13561536.916904582
Jooken,1000,100000000,1119.700491661979,50100199,50100197,10070570.115,2,5,15294537.484677918
Jooken,400,10000000000,574.6767833205092,5000000100,5000000100,524935961.6375,1,1,1214266141.6842787
Jooken,800,1000000,1071.4714219448451,500300,500288,61421.769375,7,3,129106.2966140689
Jooken,600,1000000,766.0344505591461,500194,500199,60120.549166666664,1,1,128077.14720029454
Jooken,1200,100000000,1422.0317277583108,50000196,50000200,17437599.240833335,2,2,17185681.95089116
Jooken,1000,10000000000,1224.8033624442196,6000000197,6000000200,1402925637.576,2,5,1441521528.3945613
Jooken,1000,1000000,1580.478416260687,500398,500397,77067.4065,3,1,140589.62867429183
Jooken,1200,1000000,2173.050912649042,500200,500200,350099.8325,2,1,229128.95507938927
Jooken,1200,10000000000,1818.7108948653622,5001000300,5001000288,998947025.4675,8,1,1528863223.924388
Jooken,400,10000000000,455.94040307811235,5000100099,5000100097,1743840049.87125,2,1,1718578317.7732027
Jooken,1200,1000000,1717.6666911151308,501200,501200,400901.62875,1,1,200399.76547016404
Jooken,1200,10000000000,1517.252583149545,5001000200,5001000200,4500900097.839167,3,1,1500299999.2908344
Jooken,800,10000000000,997.1625857561603,5000000100,5000000100,4000000050.334375,1,1,1999999999.1156251
Jooken,800,1000000,1159.1384784242873,500302,500302,61398.55125,1,1,129094.33468223391
Jooken,800,1000000,968.0900033580539,500100,500100,400049.63,1,3,199999.6937605608
Jooken,600,1000000,901.8578574434146,500104,500109,60050.47083333333,1,1,128066.51282653539
Jooken,800,100000000,1399.4088324575753,50010300,50010297,6132366.814375,4,1,12910660.823285105
Jooken,400,1000000,684.2818481571505,600198,600187,166176.70125,4,1,164087.62428387004
Jooken,800,100000000,955.1404327452823,60000096,60000096,15811710.3575,1,2,14353267.225459797
Jooken,600,1000000,1094.3695706767007,510297,510297,67939.87666666666,6,1,129159.30666112085
Jooken,400,100000000,627.4888954366241,50010100,50010097,13569549.78375,1,1,16803302.24493596
Jooken,600,10000000000,721.6115781439335,5001000100,5001000100,4000800050.115,1,1,2000400000.5783334
Jooken,1000,10000000000,1179.8810274230445,5000100100,5000100100,610004887.879,1,3,1288933433.5152476
Jooken,1200,1000000,1408.664417827343,500204,500209,99914.49666666667,3,2,152882.18949383593
Jooken,400,100000000,917.143492544468,60000200,60000200,20562602.29625,6,1,19612355.16230322
Jooken,1200,1000000,1566.4990506391982,500209,500209,400109.71291666664,1,1,200001.9086051193
