target,capacity,avg_eff,max_p,max_w,mean,min_p,min_w,std
Default,4104,2.9200000762939453,999.0,959.0,470.7099914550781,3.0,3.0,299.5106506347656
Default,6265,2.9200000762939453,999.0,959.0,481.0899963378906,3.0,3.0,298.98388671875
Default,9949,3.0999999046325684,999.0,980.0,477.8599853515625,3.0,3.0,311.9701843261719
Default,7933,3.009999990463257,999.0,959.0,469.989990234375,3.0,3.0,303.5235595703125
Default,2099,2.0,999.0,924.0,492.6900024414063,3.0,5.0,292.366943359375
Default,6265,2.9100000858306885,999.0,959.0,474.6900024414063,3.0,3.0,301.4484558105469
Default,6358,2.789999961853028,999.0,959.0,484.0499877929688,3.0,3.0,294.41064453125
Default,9917,3.0999999046325684,999.0,959.0,477.1499938964844,3.0,3.0,310.9055480957031
Default,7896,3.0999999046325684,999.0,959.0,474.7900085449219,3.0,3.0,308.4043273925781
Default,11900,3.0999999046325684,999.0,959.0,476.30999755859375,3.0,3.0,309.6622314453125
Default,2117,2.509999990463257,999.0,985.0,500.6700134277344,8.0,5.0,294.9554748535156
Default,15104,1.9900000095367432,999.0,959.0,495.5499877929688,17.0,3.0,304.5601806640625
Default,6342,2.7699999809265137,999.0,959.0,475.3399963378906,3.0,3.0,297.20556640625
Default,8271,2.8399999141693115,999.0,959.0,476.3699951171875,3.0,3.0,302.1770935058594
Default,6125,2.940000057220459,999.0,959.0,466.8299865722656,3.0,3.0,297.5229187011719
Default,14176,1.6799999475479126,999.0,978.0,478.7699890136719,26.0,5.0,300.0806884765625
Default,10205,2.8399999141693115,999.0,959.0,473.4200134277344,3.0,3.0,299.7209777832031
Default,10356,1.5399999618530271,999.0,959.0,482.6400146484375,3.0,5.0,298.7713928222656
Default,9210,0.550000011920929,999.0,982.0,492.5199890136719,3.0,37.0,307.2465515136719
Default,15583,2.430000066757202,999.0,978.0,505.489990234375,17.0,5.0,304.7136535644531
Default,8562,2.1700000762939453,999.0,980.0,487.6799926757813,3.0,5.0,306.6085510253906
Default,10758,3.829999923706055,999.0,978.0,509.5299987792969,8.0,3.0,312.708251953125
Default,4608,0.4799999892711639,999.0,982.0,506.6700134277344,3.0,37.0,302.0501708984375
Default,4309,2.2699999809265137,999.0,959.0,501.4500122070313,3.0,5.0,302.4076232910156
MPW,23116,1.5700000524520874,1000.0,992.0,483.7699890136719,5.0,9.0,312.265380859375
MPW,7750,1.4199999570846558,940.0,999.0,481.3399963378906,76.0,19.0,273.990966796875
MPW,2235,0.6800000071525574,1000.0,938.0,497.1199951171875,4.0,26.0,294.1309814453125
MPW,5215,3.670000076293945,990.0,951.0,470.8900146484375,19.0,7.0,301.42987060546875
MiW,2179,0.6200000047683716,959.0,978.0,478.2099914550781,82.0,69.0,273.08984375
MiW,2119,2.0299999713897705,987.0,993.0,525.6099853515625,45.0,7.0,278.5072631835937
MiW,4463,2.359999895095825,994.0,980.0,525.9400024414062,25.0,7.0,299.1129455566406
MiW,10660,3.200000047683716,987.0,949.0,516.6300048828125,31.0,7.0,286.2691650390625
MiW,2360,0.7799999713897705,994.0,999.0,546.3499755859375,25.0,40.0,295.5372314453125
MiW,6987,2.119999885559082,994.0,999.0,537.3499755859375,25.0,7.0,298.48394775390625
MiW,7075,1.3899999856948853,994.0,999.0,543.780029296875,25.0,7.0,304.63330078125
MiW,2242,1.0199999809265137,994.0,980.0,546.72998046875,25.0,40.0,293.3490600585937
MiW,4599,2.240000009536743,994.0,996.0,536.22998046875,25.0,8.0,300.1251220703125
MiW,3737,2.430000066757202,994.0,996.0,494.4500122070313,28.0,8.0,301.7558288574219
MiW,6664,2.259999990463257,994.0,999.0,543.1099853515625,31.0,7.0,297.945556640625
MiW,2219,2.150000095367432,994.0,999.0,521.9199829101562,25.0,7.0,297.10693359375
MiW,4952,0.7799999713897705,993.0,983.0,526.4600219726562,9.0,51.0,294.5842590332031
MiW,2272,1.0700000524520874,994.0,999.0,554.1900024414062,31.0,40.0,306.364990234375
MiW,9542,2.0999999046325684,994.0,999.0,543.5499877929688,25.0,7.0,299.6562805175781
MiW,12187,2.369999885559082,994.0,999.0,497.6600036621094,25.0,7.0,314.1344909667969
MiW,3798,1.2100000381469729,994.0,940.0,492.75,25.0,40.0,289.6570129394531
MiW,14635,3.609999895095825,994.0,993.0,502.5700073242188,31.0,7.0,304.52264404296875
MiW,7568,2.309999942779541,994.0,946.0,496.9299926757813,28.0,8.0,297.8557434082031
MiW,11602,1.25,994.0,940.0,508.8900146484375,31.0,40.0,288.821533203125
MiW,5942,3.470000028610229,994.0,974.0,511.5299987792969,28.0,7.0,297.5749816894531
MiW,8488,2.240000009536743,994.0,999.0,517.9600219726562,25.0,8.0,299.5844421386719
MiW,7180,3.7200000286102295,994.0,996.0,494.9599914550781,45.0,7.0,315.52178955078125
MiW,6366,1.2400000095367432,959.0,969.0,467.9700012207031,82.0,7.0,290.6485595703125
MiW,16027,0.949999988079071,994.0,999.0,552.739990234375,25.0,40.0,294.50750732421875
MiW,15536,1.0299999713897705,994.0,980.0,543.8099975585938,28.0,40.0,286.86376953125
MiW,13737,2.380000114440918,994.0,996.0,514.0900268554688,31.0,8.0,295.4467468261719
MiW,14671,3.7899999618530273,994.0,993.0,510.2699890136719,25.0,7.0,308.0834655761719
MiW,13001,1.3899999856948853,994.0,996.0,503.7699890136719,54.0,31.0,293.0696105957031
MiW,1830,1.2999999523162842,994.0,993.0,494.6799926757813,54.0,30.0,299.5587463378906
MiW,14553,3.7200000286102295,994.0,940.0,499.2900085449219,25.0,7.0,302.14410400390625
MiW,12608,1.2899999618530271,994.0,993.0,486.9800109863281,31.0,30.0,295.4012145996094
MiW,3791,1.2899999618530271,994.0,996.0,517.5800170898438,86.0,30.0,301.3285522460937
MiW,7387,1.25,994.0,993.0,493.6499938964844,31.0,30.0,293.8742980957031
MiW,9862,0.9399999976158142,993.0,998.0,539.27001953125,16.0,40.0,299.7351379394531
MiW,7391,2.4100000858306885,994.0,940.0,490.1300048828125,28.0,8.0,295.7723388671875
MiW,11046,1.2799999713897705,994.0,993.0,493.9200134277344,31.0,30.0,295.2248840332031
MiW,16439,1.350000023841858,994.0,993.0,490.7999877929688,25.0,31.0,292.9520874023437
MiW,9390,2.359999895095825,994.0,940.0,494.7699890136719,28.0,8.0,294.84161376953125
MiW,7613,1.2300000190734863,994.0,993.0,497.1900024414063,25.0,40.0,293.6860656738281
MiW,6748,1.4700000286102295,994.0,993.0,480.239990234375,25.0,30.0,297.9624938964844
MiW,3518,1.399999976158142,994.0,993.0,483.2699890136719,25.0,30.0,302.17431640625
MiW,1806,2.450000047683716,994.0,940.0,490.9100036621094,28.0,8.0,304.1891174316406
MiW,10583,1.3300000429153442,994.0,993.0,483.80999755859375,25.0,30.0,301.5178527832031
MiW,5061,1.4700000286102295,994.0,993.0,479.0700073242188,25.0,30.0,302.96258544921875
MiW,8832,2.299999952316284,993.0,980.0,502.8599853515625,25.0,7.0,297.43756103515625
MiW,10565,1.3600000143051147,994.0,993.0,487.7999877929688,54.0,30.0,299.6017761230469
MiW,14192,1.409999966621399,994.0,940.0,491.9700012207031,25.0,31.0,291.7018737792969
MiW,5488,1.3300000429153442,994.0,993.0,496.8900146484375,31.0,30.0,300.46685791015625
MiW,10599,1.3200000524520874,994.0,993.0,482.0499877929688,25.0,30.0,298.4804992675781
MiW,3516,1.3700000047683716,994.0,993.0,489.3399963378906,25.0,30.0,303.1966552734375
MiW,6725,1.5,994.0,993.0,480.8900146484375,25.0,30.0,304.07647705078125
MiW,3374,1.4900000095367432,994.0,993.0,483.2000122070313,25.0,30.0,301.3389892578125
MiW,16439,1.399999976158142,994.0,993.0,497.75,25.0,31.0,295.6830139160156
MiW,5061,1.4600000381469729,994.0,993.0,475.3599853515625,25.0,30.0,302.2479858398437
MiW,6725,1.5099999904632568,994.0,993.0,482.5700073242188,25.0,30.0,302.04351806640625
MiW,10845,1.950000047683716,994.0,999.0,522.97998046875,45.0,7.0,308.1084289550781
MiW,10583,1.340000033378601,994.0,993.0,488.6900024414063,25.0,30.0,297.0830383300781
MiW,12347,1.3600000143051147,994.0,993.0,491.6499938964844,25.0,30.0,300.3861694335937
MiW,13751,1.3200000524520874,994.0,993.0,478.9599914550781,25.0,30.0,296.2032775878906
MiW,6725,1.5,994.0,993.0,480.510009765625,25.0,30.0,299.30670166015625
MiW,10549,1.3700000047683716,994.0,993.0,488.9599914550781,25.0,30.0,298.423583984375
MiW,5044,1.559999942779541,994.0,993.0,483.8399963378906,25.0,30.0,300.6371154785156
MiW,8435,1.5299999713897705,994.0,993.0,482.4100036621094,25.0,30.0,297.1834716796875
MiW,6725,1.5499999523162842,994.0,993.0,481.7799987792969,25.0,30.0,297.89617919921875
MiW,10549,1.4199999570846558,994.0,993.0,490.2300109863281,25.0,30.0,296.97271728515625
MiW,5044,1.5499999523162842,994.0,993.0,483.9700012207031,25.0,30.0,298.2164611816406
MiW,11892,0.8100000023841858,994.0,999.0,543.75,54.0,40.0,285.6928405761719
MiW,12347,1.399999976158142,994.0,993.0,490.8599853515625,25.0,30.0,296.2398376464844
MiW,3362,1.559999942779541,994.0,993.0,487.6799926757813,25.0,30.0,298.83380126953125
MiW,6725,1.5499999523162842,994.0,993.0,485.6199951171875,25.0,30.0,296.1028747558594
MiW,14065,1.3600000143051147,994.0,993.0,487.9200134277344,25.0,30.0,301.0499572753906
MiW,1758,1.350000023841858,994.0,993.0,487.0199890136719,25.0,30.0,300.4378662109375
MiW,14065,1.399999976158142,994.0,993.0,487.1300048828125,25.0,30.0,296.9029541015625
MiW,14065,1.409999966621399,994.0,993.0,491.5199890136719,25.0,30.0,296.6254272460937
MiW,10549,1.4199999570846558,994.0,993.0,494.0700073242188,25.0,30.0,295.0638732910156
MiW,12347,1.399999976158142,994.0,993.0,494.7000122070313,25.0,30.0,294.3179931640625
MiW,16335,1.4299999475479126,994.0,993.0,499.0499877929688,25.0,31.0,294.495849609375
MiW,6770,0.8899999856948853,994.0,975.0,533.2000122070312,28.0,40.0,298.4862365722656
MiW,8435,1.5299999713897705,994.0,993.0,486.25,25.0,30.0,295.3776550292969
MiW,14111,1.3799999952316284,994.0,993.0,490.0899963378906,25.0,30.0,293.1620178222656
MiW,8435,1.5199999809265137,994.0,993.0,485.3500061035156,25.0,30.0,294.74871826171875
MiW,1758,1.409999966621399,994.0,993.0,492.0,25.0,30.0,299.5672607421875
MiW,14111,1.3899999856948853,994.0,993.0,490.989990234375,25.0,30.0,293.77984619140625
MiW,14111,1.399999976158142,994.0,993.0,493.0499877929688,25.0,30.0,296.4948425292969
MiW,16335,1.440000057220459,994.0,993.0,502.3800048828125,25.0,31.0,295.6391296386719
MiW,4426,0.8999999761581421,994.0,980.0,522.5499877929688,25.0,40.0,299.4940185546875
MiW,2211,0.6800000071525574,980.0,989.0,502.3500061035156,42.0,48.0,276.4428405761719
MiW,5018,2.539999961853028,989.0,989.0,540.4400024414062,31.0,4.0,294.4079284667969
MiW,9359,0.5699999928474426,963.0,989.0,529.280029296875,53.0,48.0,269.46533203125
MiW,2147,0.8100000023841858,989.0,970.0,508.2999877929688,53.0,34.0,289.6158447265625
MiW,4109,1.399999976158142,963.0,989.0,487.5499877929688,4.0,14.0,306.90313720703125
MiW,10794,0.5600000023841858,989.0,970.0,501.0499877929688,53.0,41.0,283.5533142089844
MiW,5530,1.090000033378601,958.0,963.0,466.5700073242188,18.0,34.0,275.3902893066406
MiW,8377,0.8600000143051147,989.0,963.0,489.5199890136719,52.0,32.0,280.7399597167969
MiW,4141,0.8700000047683716,963.0,970.0,508.8399963378906,53.0,34.0,291.37554931640625
MiW,8124,0.7699999809265137,984.0,991.0,478.75,18.0,41.0,280.0391845703125
MiW,10972,0.8600000143051147,989.0,963.0,521.27001953125,52.0,32.0,291.8492736816406
MiW,12939,0.8600000143051147,989.0,970.0,529.0499877929688,53.0,34.0,295.3621826171875
MiW,6839,0.8999999761581421,989.0,970.0,490.4700012207031,31.0,4.0,286.98602294921875
MiW,4214,0.8799999952316284,963.0,970.0,515.6099853515625,53.0,34.0,289.9645690917969
MiW,4414,0.8500000238418579,989.0,988.0,534.6500244140625,53.0,34.0,298.68328857421875
MiW,19566,0.75,989.0,984.0,511.760009765625,53.0,34.0,275.8880615234375
MiW,2083,0.9300000071525574,989.0,970.0,519.5900268554688,53.0,34.0,298.34503173828125
MiW,14682,0.8500000238418579,989.0,964.0,517.219970703125,53.0,34.0,285.0579528808594
MiW,14708,0.8600000143051147,989.0,970.0,523.530029296875,53.0,34.0,289.28790283203125
MiW,12607,0.8399999737739563,989.0,970.0,523.9500122070312,53.0,34.0,288.24835205078125
MiW,6589,0.8399999737739563,989.0,988.0,528.3300170898438,53.0,34.0,296.22906494140625
MiW,12759,0.8299999833106995,989.0,988.0,518.77001953125,53.0,34.0,295.0253601074219
MiW,10727,0.8600000143051147,989.0,970.0,527.8300170898438,53.0,34.0,293.8151550292969
MiW,11527,1.6799999475479126,956.0,998.0,449.9500122070313,4.0,2.0,289.6564636230469
MiW,8373,0.8600000143051147,989.0,970.0,520.989990234375,53.0,34.0,291.8128662109375
MiW,8506,0.8500000238418579,989.0,988.0,519.5599975585938,53.0,34.0,294.3533630371094
MiW,6589,0.8299999833106995,989.0,988.0,527.22998046875,53.0,34.0,294.8324584960937
MiW,10727,0.8500000238418579,989.0,970.0,526.72998046875,53.0,34.0,292.4051208496094
MiW,14329,0.9200000166893004,989.0,970.0,523.75,53.0,34.0,297.6658630371094
MiW,14097,0.9700000286102296,989.0,970.0,517.97998046875,53.0,34.0,299.4324951171875
MiW,14267,0.9200000166893004,993.0,988.0,506.1000061035156,53.0,34.0,296.5663452148437
MiW,12112,0.9100000262260436,993.0,988.0,510.2099914550781,53.0,34.0,294.3432312011719
MiW,12691,0.8799999952316284,993.0,988.0,521.1900024414062,53.0,34.0,294.6725769042969
MiW,10523,0.8999999761581421,989.0,988.0,514.6699829101562,53.0,34.0,293.04248046875
MiW,2020,5.28000020980835,956.0,998.0,456.8699951171875,4.0,2.0,291.7920837402344
MiW,13174,0.8399999737739563,993.0,988.0,534.2899780273438,53.0,34.0,292.1068725585937
MiW,4289,0.8799999952316284,989.0,970.0,531.0700073242188,53.0,34.0,291.6663818359375
MiW,2108,0.9200000166893004,989.0,970.0,521.9400024414062,53.0,34.0,293.4257202148437
MiW,13090,0.8600000143051147,989.0,988.0,530.72998046875,53.0,34.0,294.7963562011719
MiW,12826,0.8700000047683716,989.0,970.0,530.3099975585938,53.0,34.0,288.2130126953125
MiW,4290,0.8700000047683716,989.0,970.0,526.0399780273438,53.0,34.0,290.6018981933594
MiW,6589,0.8600000143051147,989.0,988.0,531.6400146484375,53.0,34.0,294.0340881347656
MiW,13951,0.9100000262260436,993.0,988.0,511.4200134277344,53.0,34.0,290.3798522949219
MiW,9970,0.9200000166893004,993.0,988.0,509.6900024414063,53.0,34.0,290.0321655273437
MiW,8506,0.8799999952316284,989.0,988.0,523.969970703125,53.0,34.0,293.6689147949219
MiW,8862,0.5600000023841858,963.0,989.0,512.2000122070312,53.0,48.0,273.2734069824219
MiW,6589,0.8600000143051147,989.0,988.0,536.8400268554688,53.0,34.0,293.0200500488281
MiW,8506,0.8799999952316284,989.0,988.0,529.1699829101562,53.0,34.0,292.78985595703125
MiW,16543,0.8600000143051147,989.0,988.0,523.02001953125,53.0,34.0,289.4862976074219
MiW,10513,0.8899999856948853,989.0,988.0,526.010009765625,53.0,34.0,291.82037353515625
MiW,14376,0.8899999856948853,989.0,988.0,520.6199951171875,53.0,34.0,290.18701171875
MiW,14490,0.8700000047683716,989.0,988.0,524.22998046875,53.0,34.0,291.4321594238281
MiW,2027,1.2100000381469729,989.0,970.0,456.0499877929688,4.0,14.0,301.4482116699219
MiW,5653,1.0399999618530271,958.0,922.0,456.7699890136719,18.0,32.0,272.3736267089844
MiW,4654,2.4200000762939453,989.0,989.0,516.3200073242188,31.0,4.0,288.8590393066406
MiW,1815,5.840000152587891,989.0,970.0,464.3699951171875,4.0,2.0,302.4714660644531
MPW,26181,0.4799999892711639,1000.0,985.0,499.5,27.0,19.0,286.5653686523437
MPW,5003,0.6899999976158142,976.0,978.0,483.510009765625,6.0,15.0,278.1626892089844
MPW,2482,0.7099999785423279,986.0,973.0,473.739990234375,2.0,15.0,302.11260986328125
MPW,19542,1.1699999570846558,986.0,988.0,463.3200073242188,15.0,3.0,287.36639404296875
Default,26088,1.1299999952316284,1000.0,996.0,540.530029296875,14.0,20.0,299.9183654785156
Default,7489,0.7699999809265137,999.0,998.0,539.4299926757812,26.0,20.0,293.2925720214844
Default,9293,0.9300000071525574,999.0,998.0,517.8699951171875,26.0,20.0,287.2291564941406
Default,7018,0.8700000047683716,999.0,998.0,503.1499938964844,26.0,20.0,285.2943115234375
Default,9304,0.8899999856948853,999.0,998.0,504.739990234375,26.0,20.0,288.12872314453125
Default,7016,0.8899999856948853,999.0,998.0,506.1499938964844,26.0,20.0,287.6980285644531
Default,2543,0.7099999785423279,999.0,998.0,526.3800048828125,26.0,20.0,296.6425170898437
Default,4848,0.8799999952316284,999.0,998.0,516.47998046875,26.0,20.0,285.6642150878906
Default,7200,0.800000011920929,999.0,998.0,505.7300109863281,26.0,20.0,297.9258117675781
Default,4794,1.0299999713897705,999.0,998.0,512.5900268554688,26.0,20.0,296.5414733886719
Default,7176,0.8700000047683716,999.0,998.0,507.6900024414063,26.0,20.0,288.7271728515625
Default,9561,1.0299999713897705,999.0,998.0,511.8299865722656,26.0,20.0,297.1053161621094
Default,5202,0.9900000095367432,999.0,965.0,549.6099853515625,26.0,20.0,285.9595642089844
Default,2502,0.5899999737739563,999.0,998.0,508.7799987792969,26.0,20.0,297.26007080078125
Default,4810,0.8600000143051147,999.0,998.0,509.8900146484375,26.0,20.0,287.3393859863281
Default,2568,0.5400000214576721,999.0,998.0,521.1699829101562,26.0,20.0,290.3191223144531
Default,4810,0.8600000143051147,999.0,998.0,509.1600036621094,26.0,20.0,287.349609375
Default,9627,0.9399999976158142,999.0,998.0,509.30999755859375,26.0,20.0,295.8643493652344
Default,4810,0.8600000143051147,999.0,998.0,513.4000244140625,26.0,20.0,290.9799499511719
Default,14058,0.9399999976158142,999.0,998.0,502.2999877929688,26.0,20.0,291.4192199707031
Default,10169,0.699999988079071,999.0,998.0,524.9400024414062,26.0,20.0,288.267578125
Default,7187,0.8500000238418579,999.0,998.0,507.3800048828125,26.0,20.0,287.9617919921875
Default,4739,0.8600000143051147,999.0,956.0,500.1700134277344,26.0,20.0,281.7174377441406
Default,11449,1.0,999.0,998.0,510.30999755859375,26.0,20.0,289.365234375
Default,4815,0.8500000238418579,999.0,998.0,513.2899780273438,26.0,20.0,287.12579345703125
Default,9182,1.0199999809265137,999.0,998.0,508.3800048828125,26.0,20.0,289.85650634765625
Default,7289,0.8399999737739563,999.0,998.0,511.739990234375,26.0,20.0,293.8940124511719
Default,7026,0.8700000047683716,999.0,998.0,503.3599853515625,26.0,20.0,285.72900390625
Default,9237,0.9100000262260436,999.0,998.0,505.9400024414063,26.0,20.0,287.9110412597656
MaP,17710,1.309999942779541,987.0,976.0,518.5700073242188,6.0,10.0,294.3126525878906
MaP,13244,1.0,981.0,983.0,485.30999755859375,3.0,10.0,267.1528015136719
MaP,17944,1.149999976158142,988.0,957.0,515.3599853515625,9.0,20.0,299.0238952636719
MaP,21568,0.7799999713897705,937.0,983.0,501.8900146484375,9.0,20.0,268.1083374023437
MaP,10808,0.6700000166893005,941.0,985.0,464.4400024414063,2.0,50.0,281.0725402832031
MaP,13046,1.100000023841858,950.0,965.0,504.6799926757813,14.0,10.0,280.5151062011719
MaP,18979,1.5800000429153442,941.0,957.0,487.8500061035156,9.0,10.0,290.1000671386719
MaP,11007,0.4699999988079071,980.0,987.0,474.8200073242188,2.0,50.0,276.0833740234375
MaP,20823,1.0800000429153442,987.0,971.0,501.4299926757813,2.0,20.0,314.2215881347656
MaP,20848,0.5,996.0,987.0,515.7100219726562,9.0,50.0,289.9988098144531
MaP,16257,1.1699999570846558,988.0,976.0,524.5499877929688,6.0,10.0,301.5160827636719
MaP,16276,1.159999966621399,988.0,957.0,535.0599975585938,9.0,20.0,304.6503295898437
MaP,20472,0.4399999976158142,996.0,990.0,488.0400085449219,2.0,50.0,288.0233764648437
MaP,11621,0.5199999809265137,980.0,971.0,495.5700073242188,3.0,72.0,264.0654602050781
MaP,18453,0.6899999976158142,988.0,965.0,484.260009765625,3.0,20.0,294.722900390625
MaP,13324,0.5400000214576721,987.0,987.0,511.1700134277344,18.0,20.0,298.4098205566406
MaP,15327,1.0099999904632568,987.0,983.0,493.2099914550781,3.0,41.0,288.926513671875
MaP,18269,0.5,988.0,987.0,486.5899963378906,3.0,20.0,298.5080871582031
MaP,14232,1.059999942779541,988.0,987.0,522.9600219726562,9.0,20.0,298.7996826171875
MaP,9650,1.090000033378601,988.0,987.0,500.1199951171875,9.0,10.0,281.9256591796875
MaP,16679,0.6399999856948853,996.0,985.0,473.8200073242188,2.0,20.0,305.853271484375
MaP,12071,0.8600000143051147,988.0,987.0,516.5,9.0,20.0,294.7733459472656
MaP,11939,1.1299999952316284,988.0,987.0,505.7900085449219,9.0,10.0,290.99639892578125
MaP,16124,1.3200000524520874,988.0,957.0,518.7899780273438,9.0,20.0,306.83697509765625
MaP,23415,0.5400000214576721,996.0,983.0,483.1400146484375,3.0,57.0,286.1517639160156
MaP,7341,1.1100000143051147,988.0,987.0,513.4600219726562,9.0,10.0,287.0277709960937
MaP,18536,0.8999999761581421,980.0,987.0,480.1900024414063,2.0,10.0,292.6703186035156
MaP,7552,1.0700000524520874,980.0,987.0,511.80999755859375,9.0,10.0,286.4188232421875
MaP,24219,0.7200000286102295,996.0,983.0,510.7699890136719,3.0,10.0,293.796875
MaP,7429,1.100000023841858,981.0,987.0,509.0899963378906,9.0,10.0,292.385009765625
MaP,9551,1.1299999952316284,988.0,987.0,503.1199951171875,9.0,10.0,289.4411926269531
MaP,7177,1.2599999904632568,980.0,950.0,469.8599853515625,2.0,10.0,303.7012634277344
MaP,17039,1.059999942779541,987.0,987.0,517.469970703125,2.0,20.0,317.81207275390625
MaP,16439,0.9900000095367432,980.0,987.0,483.2900085449219,2.0,10.0,305.705322265625
MaP,25224,0.959999978542328,937.0,983.0,502.25,9.0,20.0,285.8856811523437
MaP,12500,1.0800000429153442,981.0,987.0,497.1499938964844,9.0,10.0,299.0277709960937
MaP,19216,1.2100000381469729,988.0,987.0,501.4800109863281,9.0,10.0,291.91064453125
MaP,19192,1.0700000524520874,988.0,987.0,479.1400146484375,9.0,10.0,290.94195556640625
MaP,9395,1.090000033378601,988.0,987.0,473.7900085449219,9.0,10.0,288.0443725585937
MaP,21756,1.1699999570846558,980.0,987.0,491.1799926757813,2.0,10.0,305.7660522460937
MaP,9836,1.1100000143051147,981.0,987.0,481.9700012207031,9.0,10.0,296.61688232421875
MaP,23488,0.6299999952316284,996.0,983.0,515.0700073242188,9.0,10.0,295.23175048828125
MaP,18408,0.6299999952316284,996.0,987.0,512.3200073242188,9.0,10.0,293.72314453125
MaP,15006,1.2000000476837158,981.0,976.0,490.05999755859375,6.0,10.0,308.6473388671875
MaP,17771,0.6499999761581421,996.0,983.0,511.6900024414063,3.0,10.0,299.5798645019531
MaP,14456,0.6299999952316284,987.0,983.0,542.8499755859375,6.0,41.0,270.17193603515625
MaP,14596,1.3600000143051147,981.0,955.0,480.9400024414063,6.0,10.0,311.2513732910156
MaP,7437,1.1100000143051147,980.0,987.0,475.1000061035156,2.0,10.0,296.6208801269531
MaP,10351,0.9700000286102296,996.0,965.0,498.2000122070313,6.0,10.0,304.82537841796875
MaP,12814,1.0199999809265137,996.0,965.0,501.9500122070313,6.0,10.0,304.71978759765625
MaP,23361,0.8899999856948853,981.0,912.0,458.0700073242188,9.0,10.0,282.6197814941406
MaP,20639,0.9700000286102296,996.0,965.0,507.1099853515625,6.0,10.0,305.1870422363281
MaP,12387,1.1699999570846558,996.0,950.0,489.3299865722656,6.0,10.0,304.1090087890625
MaP,14744,1.2400000095367432,996.0,950.0,487.489990234375,6.0,10.0,307.5390319824219
MaP,20256,1.0499999523162842,996.0,950.0,491.8900146484375,6.0,10.0,300.9544982910156
MaP,20732,1.0199999809265137,996.0,965.0,505.1000061035156,6.0,10.0,306.0728759765625
MaP,15375,0.6499999761581421,996.0,990.0,502.7300109863281,2.0,50.0,279.45703125
MaP,10486,0.959999978542328,996.0,965.0,501.9100036621094,6.0,10.0,301.6377868652344
MaP,14971,1.3600000143051147,996.0,987.0,487.1099853515625,2.0,10.0,313.5169372558594
MaP,18246,1.0299999713897705,996.0,965.0,512.9600219726562,2.0,10.0,309.15411376953125
MaP,17177,1.1799999475479126,996.0,950.0,490.739990234375,6.0,10.0,303.3558044433594
MaP,22669,1.0199999809265137,994.0,987.0,491.3999938964844,3.0,10.0,287.3736877441406
MaP,15801,0.959999978542328,996.0,965.0,509.7300109863281,6.0,10.0,302.1417236328125
MaP,17243,1.100000023841858,996.0,950.0,491.25,6.0,10.0,304.4272766113281
MaP,17217,1.1200000047683716,996.0,950.0,497.9599914550781,6.0,10.0,303.1338195800781
MaP,10731,0.5799999833106995,996.0,965.0,508.6499938964844,6.0,10.0,298.0801086425781
MaP,23611,0.9100000262260436,996.0,965.0,517.2999877929688,6.0,10.0,298.58642578125
MaP,20482,1.2200000286102295,987.0,976.0,541.4500122070312,48.0,20.0,274.3465881347656
MaP,12397,1.100000023841858,996.0,950.0,491.7699890136719,6.0,10.0,305.5531005859375
MaP,12947,0.9700000286102296,996.0,950.0,507.6900024414063,6.0,10.0,299.18719482421875
MaP,17146,1.1699999570846558,996.0,965.0,505.5400085449219,9.0,10.0,310.7684020996094
MaP,14708,1.1299999952316284,996.0,965.0,508.1099853515625,6.0,10.0,311.5055236816406
MaP,7708,0.4000000059604645,996.0,950.0,482.5499877929688,2.0,73.0,296.4725341796875
MaP,16074,0.699999988079071,953.0,990.0,494.6799926757813,2.0,50.0,292.2597045898437
MaP,21166,0.6600000262260437,980.0,987.0,501.2300109863281,2.0,20.0,295.1688232421875
MaP,12084,1.8600000143051147,971.0,944.0,422.6000061035156,1.0,16.0,290.6469116210937
MaP,23569,3.200000047683716,990.0,986.0,507.9500122070313,24.0,2.0,302.1181030273437
MaP,8705,0.5099999904632568,990.0,978.0,458.8500061035156,1.0,37.0,302.1005554199219
MaP,16432,0.9800000190734864,962.0,934.0,437.75,1.0,16.0,289.4272155761719
MaP,24346,0.9200000166893004,971.0,989.0,528.6599731445312,24.0,21.0,284.6501770019531
MaP,18214,2.9600000381469727,949.0,978.0,488.2999877929688,9.0,2.0,304.6344299316406
MaP,21023,0.8399999737739563,971.0,978.0,465.7000122070313,1.0,21.0,298.9419860839844
MaP,15652,0.9200000166893004,962.0,978.0,453.8200073242188,1.0,21.0,302.8951110839844
MaP,11315,0.5099999904632568,962.0,958.0,465.2300109863281,16.0,82.0,271.9339599609375
MaP,16245,0.7300000190734863,962.0,978.0,489.1199951171875,9.0,37.0,297.553466796875
MaP,16366,3.3499999046325684,990.0,986.0,506.0299987792969,24.0,2.0,315.5189819335937
MaP,10892,1.6799999475479126,962.0,944.0,430.8399963378906,1.0,16.0,281.3648681640625
MaP,8859,0.9100000262260436,962.0,978.0,454.4800109863281,1.0,21.0,300.4226379394531
MaP,11255,4.21999979019165,945.0,986.0,466.6099853515625,1.0,2.0,311.6824035644531
MaP,16226,3.920000076293945,971.0,986.0,484.05999755859375,1.0,2.0,301.75543212890625
MaP,11719,0.9200000166893004,971.0,978.0,482.010009765625,1.0,21.0,301.9559020996094
MaP,14332,3.890000104904175,971.0,944.0,482.0400085449219,1.0,2.0,299.46319580078125
MaP,15960,0.5699999928474426,971.0,986.0,481.6600036621094,1.0,72.0,294.58160400390625
