target,capacity,BF,WF,NF,FF,target_performance,huge,large,max,mean,median,medium,min,small,std,tiny,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,i_19,i_20,i_21,i_22,i_23,i_24,i_25,i_26,i_27,i_28,i_29,i_30,i_31,i_32,i_33,i_34,i_35,i_36,i_37,i_38,i_39,i_40,i_41,i_42,i_43,i_44,i_45,i_46,i_47,i_48,i_49,i_50,i_51,i_52,i_53,i_54,i_55,i_56,i_57,i_58,i_59,i_60,i_61,i_62,i_63,i_64,i_65,i_66,i_67,i_68,i_69,i_70,i_71,i_72,i_73,i_74,i_75,i_76,i_77,i_78,i_79,i_80,i_81,i_82,i_83,i_84,i_85,i_86,i_87,i_88,i_89,i_90,i_91,i_92,i_93,i_94,i_95,i_96,i_97,i_98,i_99,i_100,i_101,i_102,i_103,i_104,i_105,i_106,i_107,i_108,i_109,i_110,i_111,i_112,i_113,i_114,i_115,i_116,i_117,i_118,i_119,ns_threshold
BF,150,0.8237431049346924,0.6427402496337891,0.5834097266197205,0.7741939425468445,0.8237431049346924,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4415000081062317,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4415000081062317,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,97,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8256941437721252,0.6446427702903748,0.5852788686752319,0.7760634422302246,0.8256941437721252,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4419444501399994,0.1133333370089531,0.0,0.13333334028720856,0.18333333730697632,0.4419444501399994,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,63,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8443647027015686,0.6599097847938538,0.5992799401283264,0.7933728694915771,0.8443647027015686,0.40000003576278687,0.6000000238418579,0.6600000262260437,0.44688889384269714,0.1133333370089531,0.0,0.13333334028720856,0.1666666716337204,0.44688889384269714,0.0,64,81,88,35,72,71,75,81,22,58,68,74,47,40,20,54,83,60,20,53,24,38,60,97,94,26,76,93,87,98,95,83,34,33,71,61,67,70,35,63,47,76,69,74,37,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,64,83,45,80,91,31,93,95,91,95,70,66,57,84,87,90,20,82,95,54,63,98,50,80,65,98,35,40,98,87,25,87,68,46,90,57,99,91,76,24,83,56,39,63,63,94,62,69,71,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8404359221458435,0.6365352869033813,0.5780274868011475,0.7895386219024658,0.8404359221458435,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.43905556201934814,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.43905556201934814,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,52,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.84141606092453,0.637118399143219,0.5780407190322876,0.7918815612792969,0.84141606092453,0.38333335518836975,0.6166666746139526,0.6600000262260437,0.4394444525241852,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4394444525241852,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,74,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8403363823890686,0.6378381252288818,0.5782604217529297,0.7689290642738342,0.8403363823890686,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.43950000405311584,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.43950000405311584,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,38,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8410766124725342,0.6569758057594299,0.5790103077888489,0.7694929838180542,0.8410766124725342,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4397222399711609,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4397222399711609,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,60,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8322750329971313,0.6490888595581055,0.5884730219841003,0.78401118516922,0.8322750329971313,0.38333335518836975,0.6166666746139526,0.6600000262260437,0.4370555579662323,0.1133333370089531,0.0,0.13333334028720856,0.20000001788139343,0.4370555579662323,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,27,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8305593132972717,0.647494912147522,0.587587296962738,0.8070613145828247,0.8305593132972717,0.3750000298023224,0.6250000596046448,0.6600000262260437,0.43655556440353394,0.1133333370089531,0.0,0.13333334028720856,0.20000001788139343,0.43655556440353394,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,27,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,73,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8426796197891235,0.6382825374603271,0.5796312689781189,0.7929933667182922,0.8426796197891235,0.38333335518836975,0.6166666746139526,0.6600000262260437,0.4398333430290222,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4398333430290222,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,73,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8228104710578918,0.6419270634651184,0.5805740356445312,0.7747010588645935,0.8228104710578918,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4411666691303253,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4411666691303253,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,98,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8247185945510864,0.6436417698860168,0.5823900103569031,0.7741844058036804,0.8247185945510864,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.44166669249534607,0.1133333370089531,0.0,0.13333334028720856,0.18333333730697632,0.44166669249534607,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,48,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8428995609283447,0.6379953622817993,0.578751802444458,0.7918727397918701,0.8428995609283447,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.43977779150009155,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.43977779150009155,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,60,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8183969259262085,0.6958124041557312,0.625800371170044,0.818128764629364,0.8183969259262085,0.3583333492279053,0.6416667103767395,0.6666666865348816,0.4327777922153473,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4327777922153473,0.0,64,99,23,47,72,71,53,81,22,23,91,92,28,66,26,54,83,39,20,53,66,30,60,97,94,59,76,93,87,62,95,83,34,58,69,44,67,87,35,63,59,65,69,74,62,100,71,86,88,91,35,75,63,74,54,85,24,83,66,34,84,31,77,45,80,73,31,93,69,30,22,70,66,57,84,87,90,41,37,95,54,63,98,50,82,65,98,35,33,98,26,85,26,53,46,88,57,95,91,49,59,83,56,43,63,63,94,62,69,91,75,70,37,87,95,29,90,80,93,73,1.0000000116860974e-07
BF,150,0.8445616960525513,0.6405459046363831,0.5812150239944458,0.772682785987854,0.8445616960525513,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4406111240386963,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4406111240386963,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,72,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8410237431526184,0.6567192673683167,0.5787017345428467,0.7692285180091858,0.8410237431526184,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4396666884422302,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4396666884422302,0.0,64,31,88,47,72,71,75,81,22,58,56,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8443241119384766,0.6397008299827576,0.5803186297416687,0.7715126276016235,0.8443241119384766,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4402777850627899,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4402777850627899,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,83,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8364643454551697,0.632043719291687,0.5732331871986389,0.7858696579933167,0.8364643454551697,0.38333335518836975,0.6166666746139526,0.6600000262260437,0.4376666843891144,0.1133333370089531,0.0,0.13333334028720856,0.20000001788139343,0.4376666843891144,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,32,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8415393829345703,0.6376816034317017,0.5791241526603699,0.7905282378196716,0.8415393829345703,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4393889009952545,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4393889009952545,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,58,71,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,58,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8625578284263611,0.7167069911956787,0.6125268936157227,0.8621732592582703,0.8625578284263611,0.38333335518836975,0.6166666746139526,0.6666666865348816,0.4458889067173004,0.1666666716337204,0.0,0.13333334028720856,0.15000000596046448,0.4458889067173004,0.0,64,31,88,47,72,71,75,81,22,78,68,92,28,40,29,49,97,60,20,53,50,30,60,97,94,26,76,93,74,78,95,83,76,33,88,61,67,70,100,63,47,65,69,74,62,43,71,86,80,91,35,70,63,74,74,85,24,83,66,50,84,31,83,43,80,91,79,93,69,30,95,70,66,57,84,87,90,20,82,95,54,63,98,50,45,65,98,35,40,98,87,28,26,68,46,70,69,99,28,76,57,83,63,89,79,63,94,62,69,71,75,70,98,49,95,53,90,37,93,73,1.0000000116860974e-07
BF,150,0.9159319996833801,0.7361947894096375,0.6306259632110596,0.8837271928787231,0.9159319996833801,0.2666666805744171,0.7333333492279053,0.6533333659172058,0.3903889060020447,0.1133333370089531,0.0,0.13333334028720856,0.25833335518836975,0.3903889060020447,0.0,64,81,23,21,72,71,53,52,82,34,68,92,28,40,26,54,88,39,20,53,24,30,92,30,65,59,32,69,87,62,74,28,39,58,71,20,67,87,35,63,59,65,52,74,62,43,71,86,88,46,35,75,77,41,74,85,24,29,66,34,82,31,94,45,80,80,31,93,69,33,22,70,66,57,45,87,90,41,37,95,21,85,98,50,45,65,97,86,33,98,26,85,87,53,46,88,57,95,35,49,57,83,56,43,63,45,94,66,69,91,75,70,37,56,20,23,51,37,23,82,1.0000000116860974e-07
BF,150,0.8828412890434265,0.7231461405754089,0.5848644375801086,0.8524921536445618,0.8828412890434265,0.34166669845581055,0.6583333611488342,0.6533333659172058,0.4278889000415802,0.1133333370089531,0.0,0.13333334028720856,0.18333333730697632,0.4278889000415802,0.0,64,81,88,47,72,71,75,81,82,58,68,92,28,40,26,54,83,39,20,53,24,30,92,97,65,59,32,69,87,98,74,83,39,58,71,20,67,87,35,63,59,65,52,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,94,45,80,91,31,93,69,33,22,70,66,57,45,87,90,41,82,95,21,63,98,50,80,65,98,86,78,98,26,28,87,53,46,90,57,95,35,49,57,83,56,43,63,63,94,66,69,91,75,70,98,56,95,23,90,37,23,73,1.0000000116860974e-07
BF,150,0.8654142618179321,0.7112172245979309,0.6428364515304565,0.8348038792610168,0.8654142618179321,0.3583333492279053,0.6416667103767395,0.6666666865348816,0.43122223019599915,0.1133333370089531,0.0,0.13333334028720856,0.21666668355464935,0.43122223019599915,0.0,64,31,88,47,72,71,53,81,22,23,91,92,28,66,26,54,83,60,20,53,66,30,60,97,94,26,76,93,87,62,95,83,34,58,69,44,67,87,35,63,47,65,69,74,62,100,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,77,45,80,73,31,93,69,30,22,70,66,57,84,87,90,41,82,95,54,63,98,50,82,65,98,35,33,98,26,28,26,68,46,88,57,99,91,49,24,83,56,89,63,63,94,62,69,91,75,70,37,99,95,29,90,37,93,73,1.0000000116860974e-07
BF,150,0.8659189343452454,0.6887733340263367,0.639625608921051,0.8116322159767151,0.8659189343452454,0.3583333492279053,0.6416667103767395,0.6666666865348816,0.4302222430706024,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4302222430706024,0.0,64,81,23,47,72,71,53,81,22,23,68,74,47,40,26,54,83,60,20,53,24,30,60,97,94,59,76,93,87,62,95,83,34,33,69,61,67,87,35,63,59,65,69,74,62,100,71,86,80,91,35,75,63,74,54,85,24,83,66,34,84,31,83,45,80,91,31,93,95,30,22,70,66,57,84,87,90,20,82,95,54,63,98,50,80,65,98,35,40,98,87,25,26,53,46,88,57,99,91,49,59,83,56,43,63,63,94,62,69,71,75,70,37,87,95,22,90,80,93,73,1.0000000116860974e-07
BF,150,0.8460922241210938,0.7333685755729675,0.6187222003936768,0.8418533802032471,0.8460922241210938,0.34166669845581055,0.6583333611488342,0.6666666865348816,0.41111111640930176,0.23666667938232422,0.0,0.13333334028720856,0.20000001788139343,0.41111111640930176,0.0,35,99,23,55,56,84,53,71,91,23,91,48,84,66,26,66,88,39,43,45,66,36,89,30,99,59,91,69,67,62,47,81,39,70,69,37,75,65,79,24,59,65,21,76,96,100,67,93,88,46,42,92,77,41,54,37,82,52,63,71,20,26,77,28,35,73,34,98,83,53,22,75,95,81,70,82,96,39,37,48,21,38,49,48,82,37,96,65,33,91,77,85,92,53,44,88,46,95,45,49,59,66,87,43,89,80,59,66,74,52,28,56,37,87,90,29,45,80,23,82,1.0000000116860974e-07
BF,150,0.8367607593536377,0.6559455990791321,0.5988343358039856,0.8359923958778381,0.8367607593536377,0.40833336114883423,0.5916666984558105,0.6666666865348816,0.4462222456932068,0.1666666716337204,0.0,0.13333334028720856,0.17500001192092896,0.4462222456932068,0.0,64,99,23,47,72,71,53,81,22,78,91,92,28,66,26,49,83,39,20,53,66,30,60,97,94,26,76,93,87,78,95,83,34,33,88,61,67,70,35,63,47,65,69,74,62,100,71,86,88,91,35,75,63,74,54,85,24,83,66,50,84,31,77,43,80,91,79,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,82,65,98,35,33,98,87,28,26,68,46,88,57,95,91,76,59,83,56,89,63,63,94,62,69,71,75,70,37,87,95,29,90,37,93,73,1.0000000116860974e-07
BF,150,0.8463765978813171,0.6567575335502625,0.5491678714752197,0.770672619342804,0.8463765978813171,0.3916666805744171,0.6083333492279053,0.6600000262260437,0.4327777922153473,0.1133333370089531,0.0,0.13333334028720856,0.2083333432674408,0.4327777922153473,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,97,60,20,53,66,30,89,97,94,26,76,93,87,62,47,83,76,58,71,37,67,70,35,24,47,76,69,74,37,43,71,86,80,91,35,75,77,74,74,85,24,29,63,34,84,31,77,45,80,91,31,93,69,30,22,75,66,81,84,87,90,41,82,95,54,63,98,50,80,65,98,35,40,98,26,28,26,68,46,88,57,99,91,76,59,83,87,89,89,63,94,62,74,71,28,70,98,99,95,29,51,80,74,82,1.0000000116860974e-07
BF,150,0.8314397931098938,0.6632417440414429,0.5560808181762695,0.8020032048225403,0.8314397931098938,0.40000003576278687,0.6000000238418579,0.6600000262260437,0.43505555391311646,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.43505555391311646,0.0,64,81,88,47,72,71,75,81,22,78,91,74,84,40,29,54,83,60,20,53,24,30,60,97,94,26,24,93,87,62,47,83,34,33,71,37,67,70,79,63,47,76,69,74,37,43,71,86,80,91,42,75,77,41,74,97,24,29,63,34,84,31,83,45,80,91,31,93,69,91,95,75,66,57,84,87,90,20,82,95,54,63,98,50,82,65,98,65,40,98,87,25,87,53,44,88,57,99,28,76,24,83,87,39,63,63,94,62,74,71,28,70,37,99,95,22,90,80,93,73,1.0000000116860974e-07
BF,150,0.8421992063522339,0.6359481811523438,0.5952989459037781,0.7895585298538208,0.8421992063522339,0.38333335518836975,0.6166666746139526,0.6600000262260437,0.4390000104904175,0.1133333370089531,0.0,0.13333334028720856,0.20000001788139343,0.4390000104904175,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,98,95,83,34,33,71,44,67,70,35,63,47,65,69,74,37,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,91,95,70,66,57,84,87,90,20,82,95,54,63,98,50,80,65,98,35,40,98,87,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,71,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8851957321166992,0.6947630047798157,0.6032752394676208,0.829397976398468,0.8851957321166992,0.31666669249534607,0.6833333969116211,0.6600000262260437,0.41322222352027893,0.1133333370089531,0.0,0.13333334028720856,0.21666668355464935,0.41322222352027893,0.0,64,81,88,21,72,71,53,81,22,58,68,92,28,40,20,54,88,39,20,53,24,30,92,97,65,59,32,69,87,62,74,28,39,58,71,44,67,87,35,63,59,65,52,74,62,43,71,86,80,46,35,75,63,74,74,85,24,29,66,34,84,31,83,45,80,80,31,93,69,33,22,70,66,57,45,87,90,41,37,95,21,85,98,50,45,65,98,86,78,98,26,28,87,53,46,88,57,95,91,76,24,83,56,43,63,63,94,66,69,91,75,70,98,99,95,23,90,37,23,73,1.0000000116860974e-07
BF,150,0.8264171481132507,0.6802990436553955,0.6313508152961731,0.823627233505249,0.8264171481132507,0.34166669845581055,0.6583333611488342,0.6666666865348816,0.42733335494995117,0.1133333370089531,0.0,0.13333334028720856,0.2083333432674408,0.42733335494995117,0.0,64,31,23,47,72,71,53,81,22,23,68,74,28,40,26,54,83,60,20,53,24,30,60,97,94,26,76,93,87,62,95,83,34,58,69,61,67,87,35,63,47,65,69,74,62,100,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,73,31,93,69,30,22,70,66,57,84,87,90,41,82,95,54,63,98,50,82,65,98,35,33,98,87,28,26,68,46,88,57,99,91,49,59,83,56,43,63,63,94,62,69,91,75,70,37,87,95,29,90,80,93,73,1.0000000116860974e-07
BF,150,0.840578556060791,0.6304363012313843,0.5857829451560974,0.8123602271080017,0.840578556060791,0.3750000298023224,0.6250000596046448,0.6600000262260437,0.4305555820465088,0.1133333370089531,0.0,0.13333334028720856,0.19166667759418488,0.4305555820465088,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,29,54,83,60,20,53,24,30,60,97,94,26,76,93,87,62,47,83,34,33,71,44,67,70,79,63,47,76,69,74,62,43,71,86,80,91,42,75,63,41,74,97,24,29,66,34,84,31,83,45,80,91,31,93,69,30,95,70,66,57,84,87,90,20,82,95,54,63,98,50,80,65,98,65,40,98,95,25,87,68,46,88,57,99,28,76,24,83,87,39,63,63,94,62,74,91,28,70,37,99,95,22,90,80,93,73,1.0000000116860974e-07
BF,150,0.8493747711181641,0.6445174813270569,0.5684815645217896,0.7986534833908081,0.8493747711181641,0.38333335518836975,0.6166666746139526,0.6533333659172058,0.4417777955532074,0.1133333370089531,0.0,0.13333334028720856,0.1666666716337204,0.4417777955532074,0.0,64,81,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,39,20,53,24,30,92,97,94,59,32,69,87,98,95,83,34,58,71,44,67,87,35,63,59,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,33,95,70,66,57,45,87,90,41,82,95,21,63,98,50,80,65,98,86,78,98,26,28,87,68,46,90,57,95,91,76,57,83,56,43,63,63,94,66,69,91,75,70,98,56,95,23,90,37,93,73,1.0000000116860974e-07
BF,150,0.8558594584465027,0.6620966196060181,0.5826647877693176,0.8296897411346436,0.8558594584465027,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.4286111295223236,0.1133333370089531,0.0,0.13333334028720856,0.20000001788139343,0.4286111295223236,0.0,64,31,88,47,72,71,75,81,22,58,68,92,28,40,20,54,83,60,20,53,24,30,92,97,65,26,32,93,87,98,74,83,39,58,71,20,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,83,45,80,91,31,93,69,30,22,70,66,57,45,87,90,41,82,95,54,63,98,50,80,65,98,86,78,98,26,28,26,68,46,90,57,99,91,49,24,83,56,43,63,63,94,66,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
BF,150,0.8328130841255188,0.6666988730430603,0.6026350855827332,0.8073861002922058,0.8328130841255188,0.38333335518836975,0.6166666746139526,0.6600000262260437,0.4361666738986969,0.1133333370089531,0.0,0.13333334028720856,0.20000001788139343,0.4361666738986969,0.0,64,31,88,47,72,71,53,81,22,23,68,92,28,66,20,54,83,60,20,53,24,30,60,97,94,26,76,93,87,62,95,83,34,58,69,44,67,87,35,63,47,65,69,74,62,43,71,86,80,91,35,75,63,74,74,85,24,83,66,34,84,31,77,45,80,91,31,93,69,30,95,70,66,57,84,87,90,41,82,95,54,63,98,50,80,65,98,35,78,98,26,28,26,68,46,90,57,99,91,76,24,83,56,89,63,63,94,62,69,91,75,70,98,99,95,22,90,37,93,73,1.0000000116860974e-07
