1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Best
36,88,38,88,34,42,24,90,38,53,82,92,100,58,46,21,96,72,96,78,30,78,34,24,68,84,89,72,40,21,72,90,90,78,30,94,52,25,97,30,82,52,33,75,89,78,22,32,91,59,32,68,36,47,100,66,93,84,89,80,94,86,100,87,73,33,96,100,74,78,74,27,100,45,54,82,47,84,96,63,92,68,95,70,80,42,47,97,53,76,20,57,28,36,54,29,63,30,66,36,70,72,100,86,20,78,61,64,72,68,45,82,100,82,57,42,34,56,25,94,BF
50,53,23,60,33,37,68,55,33,39,20,98,29,37,24,78,66,41,25,50,69,31,83,72,80,83,100,29,66,43,41,83,93,97,56,78,83,83,33,66,97,89,91,53,48,98,90,29,95,90,50,66,55,90,78,94,32,37,53,23,36,80,21,97,81,72,95,72,20,66,97,100,78,70,55,24,53,53,78,74,83,50,24,61,80,66,83,37,94,70,83,85,95,75,56,23,94,95,76,24,55,98,29,97,55,25,27,69,53,66,72,100,100,100,50,50,50,65,56,74,BF
37,89,53,34,85,95,69,23,27,63,45,59,76,42,32,55,27,99,32,52,83,72,98,52,42,44,61,20,46,22,79,25,38,44,30,23,94,89,89,38,34,79,81,24,61,97,53,45,67,61,37,42,46,97,83,97,33,53,24,33,92,81,86,83,86,95,20,89,35,97,89,89,53,97,98,52,100,78,53,46,100,86,77,100,64,98,42,100,67,46,72,34,99,52,95,69,46,55,73,42,64,76,78,83,99,61,61,20,21,34,58,64,74,83,61,67,72,67,67,83,BF
66,94,33,37,26,21,47,76,73,97,23,33,40,26,20,72,37,76,38,86,61,55,80,34,68,50,75,25,70,90,26,55,35,100,83,75,86,94,55,76,64,76,91,85,93,50,86,98,100,45,64,80,88,57,50,90,98,75,82,83,27,85,47,23,100,79,81,80,50,91,60,37,90,86,76,22,85,100,100,100,50,96,50,45,100,100,62,100,73,54,94,50,100,50,100,100,59,55,45,60,71,66,70,100,50,68,66,69,50,50,50,65,73,73,65,73,64,70,65,76,BF
30,81,39,30,45,51,65,29,24,23,41,42,95,85,55,30,100,73,45,67,77,88,62,65,66,64,36,29,62,66,49,77,73,70,56,77,75,97,85,88,65,35,83,76,100,24,100,94,75,49,49,88,88,20,85,80,88,51,86,76,62,67,35,83,34,39,100,49,88,41,75,95,77,100,51,83,28,89,100,49,65,21,97,83,90,94,21,49,100,51,96,23,23,49,24,100,61,95,56,30,55,30,100,49,59,67,70,74,67,64,100,75,67,73,74,20,62,73,80,70,BF
46,43,54,83,29,46,62,43,44,42,38,67,29,34,43,65,59,56,40,65,62,22,45,67,58,74,80,50,43,43,34,77,74,77,85,65,93,57,73,47,57,60,42,33,39,58,83,86,25,83,88,29,97,85,29,89,52,61,92,67,87,50,93,35,93,67,58,20,74,64,54,65,89,73,80,62,35,62,70,93,83,54,70,22,80,46,54,96,93,73,90,46,85,33,88,28,62,32,20,79,80,70,39,90,40,92,96,77,85,54,65,26,26,89,58,20,61,70,92,58,BF
80,95,55,85,44,23,24,23,33,62,97,55,86,76,64,46,54,82,75,45,100,75,92,63,92,93,46,100,50,97,100,85,99,23,50,21,50,83,85,87,57,32,96,28,68,97,74,20,99,75,46,79,58,93,57,85,87,95,100,81,46,100,69,65,53,79,58,96,55,50,100,54,61,63,46,86,100,75,46,69,70,26,33,72,92,36,92,100,78,21,46,31,75,78,93,57,94,81,100,85,30,23,63,100,22,93,65,50,34,93,23,33,100,58,50,72,57,69,67,75,BF
38,46,61,27,29,33,100,47,81,61,74,78,84,41,97,72,27,100,84,50,35,78,45,81,58,87,61,72,47,93,29,31,55,74,87,88,41,93,24,55,61,74,66,55,71,46,91,33,37,95,81,55,29,22,93,26,98,89,47,87,87,29,100,77,93,20,25,49,57,61,34,73,63,100,47,71,64,35,44,29,79,84,28,85,83,28,92,98,89,51,81,87,85,95,100,50,95,100,100,100,55,100,47,37,47,55,77,50,76,50,58,61,74,63,69,67,73,64,66,71,BF
68,30,30,52,43,35,22,46,23,51,34,30,91,25,57,42,28,100,83,79,49,68,97,68,23,39,42,73,88,97,100,52,62,47,47,49,20,31,83,91,23,94,59,94,26,51,43,73,92,25,58,39,59,92,57,49,52,24,59,83,30,96,67,39,62,54,88,55,94,42,52,68,69,51,62,58,56,52,43,37,42,52,30,56,69,55,34,36,80,49,100,36,89,43,86,97,91,25,25,73,20,80,52,91,30,69,77,88,30,59,62,79,100,100,100,49,49,49,59,70,BF
20,40,26,87,76,42,84,94,56,36,59,43,73,28,84,31,38,43,42,86,72,86,34,29,100,95,78,55,21,35,56,48,56,75,55,38,28,55,74,93,42,84,78,59,33,84,43,57,59,21,76,91,78,59,23,47,53,34,79,91,97,59,93,55,38,73,53,48,40,37,56,55,62,88,79,94,84,56,88,21,62,85,90,39,85,20,59,39,95,55,90,94,95,55,56,85,21,92,37,100,48,25,59,68,66,78,64,21,95,54,72,100,64,73,91,23,26,59,76,48,BF
62,58,75,87,37,26,27,100,75,66,25,83,83,78,96,92,33,58,44,72,98,97,59,52,65,52,34,78,93,38,62,25,97,100,53,23,62,46,62,86,89,83,89,81,96,90,86,98,26,97,53,21,97,52,97,100,53,75,78,50,81,53,98,100,67,78,49,52,83,31,34,61,92,60,61,78,89,23,58,90,61,88,69,69,23,67,37,42,75,37,34,72,82,23,26,91,27,88,100,68,93,38,98,69,52,100,78,33,72,73,20,77,50,86,100,62,64,50,57,59,BF
83,42,79,27,70,49,49,69,87,99,99,69,67,51,51,87,78,32,74,92,91,44,56,36,30,79,71,42,92,82,21,29,85,72,63,97,97,29,27,26,27,26,36,68,87,98,59,52,76,67,59,40,82,55,63,96,99,69,55,26,51,61,24,63,55,56,83,92,32,67,79,23,99,79,54,26,95,87,39,24,92,29,100,28,47,97,55,51,39,26,58,39,71,71,69,75,85,55,74,40,85,64,51,57,74,42,55,32,20,36,100,69,49,39,95,42,82,55,24,68,BF
55,29,41,67,52,66,85,27,41,25,30,25,98,30,55,59,73,81,68,59,46,29,36,58,95,67,59,83,83,95,90,24,93,46,93,55,74,77,99,82,86,89,24,90,100,93,96,55,68,74,45,95,54,51,95,99,51,79,96,59,22,71,55,96,73,55,54,29,25,96,72,25,79,98,52,57,29,57,67,64,28,61,29,67,71,82,68,78,59,81,89,86,63,98,78,99,61,52,74,98,85,86,95,65,55,95,52,68,72,81,69,95,74,82,78,68,55,72,63,55,BF
59,22,25,80,96,44,54,80,45,98,67,60,68,57,100,50,29,25,25,83,22,96,28,89,96,75,76,85,80,68,54,84,41,81,100,50,64,81,36,96,78,100,83,50,93,91,100,85,57,50,54,34,93,93,57,64,94,25,34,33,100,98,69,50,75,70,69,52,96,96,72,23,80,54,70,52,89,87,20,36,99,25,100,77,50,74,77,25,23,78,85,22,100,63,67,30,50,100,71,67,50,100,100,50,96,50,20,73,31,64,98,98,54,52,52,73,59,91,54,96,BF
36,42,39,50,63,50,79,21,87,74,87,87,33,36,63,96,52,96,73,54,76,24,76,63,39,96,86,73,50,87,74,90,73,96,52,31,59,64,77,29,92,34,34,30,86,96,99,24,98,52,53,67,62,99,77,79,88,27,76,76,85,51,62,73,36,85,40,76,79,88,77,34,28,86,29,64,70,25,99,74,86,86,93,51,24,95,28,27,23,88,96,87,98,52,62,98,52,34,28,63,21,98,26,70,73,52,89,64,99,51,74,74,89,64,87,30,31,40,21,63,BF
31,70,54,35,100,26,76,86,34,30,58,54,76,87,95,24,38,54,100,20,50,74,69,83,30,92,57,47,50,73,79,47,34,50,20,43,62,24,48,50,31,33,38,32,58,51,74,95,41,31,20,77,77,49,24,86,24,63,82,76,24,73,92,24,93,72,26,33,48,79,30,39,49,31,20,49,54,70,73,77,52,50,61,76,90,60,51,92,95,80,32,100,93,50,84,57,83,70,82,26,23,58,84,90,100,60,66,39,66,67,86,50,63,54,42,24,91,26,59,91,BF
32,58,100,22,60,74,52,62,100,54,92,32,90,57,46,38,39,28,23,58,81,86,96,100,58,86,85,92,57,49,23,54,57,76,81,65,37,22,39,88,96,74,100,49,33,72,62,91,100,49,37,35,54,63,74,76,43,22,82,39,46,52,76,30,86,52,63,30,46,21,69,100,49,80,80,92,29,80,82,81,81,91,96,88,28,32,85,100,58,92,100,58,93,49,54,96,70,96,100,49,49,100,54,68,69,82,70,49,57,92,58,62,59,76,69,68,32,65,54,74,BF
23,56,41,23,75,86,64,94,56,49,26,26,42,59,79,92,38,46,78,46,20,56,37,98,61,70,90,49,30,23,59,84,25,39,70,56,49,64,67,59,26,49,27,26,24,37,51,25,24,57,61,52,25,96,64,98,49,34,52,95,71,92,55,38,42,86,40,55,39,98,37,79,79,80,87,98,84,92,72,85,75,75,90,56,58,52,23,52,92,33,92,100,100,49,100,49,49,25,71,83,61,91,71,32,37,98,59,60,94,52,65,70,100,66,49,20,67,21,56,75,BF
49,80,24,95,85,87,80,97,63,86,96,64,28,23,30,54,45,81,81,81,90,20,60,74,87,63,78,44,92,87,86,99,58,25,77,78,21,69,50,64,97,93,94,100,69,50,94,33,79,56,95,43,84,89,66,100,90,99,93,92,63,50,72,60,99,70,50,80,76,50,87,34,92,93,84,50,63,66,56,50,33,22,72,100,81,54,25,70,95,71,50,54,39,29,95,87,100,50,72,50,96,78,20,54,63,97,100,22,52,39,77,96,50,87,54,63,86,64,72,72,BF
23,65,40,21,90,80,26,28,78,92,92,91,32,70,72,67,34,60,24,39,46,47,35,62,64,90,76,82,85,24,97,65,92,93,30,20,81,58,92,23,97,80,85,57,48,60,89,87,76,61,26,83,67,97,93,96,48,74,87,92,23,88,70,95,74,68,96,22,73,58,68,54,77,80,57,29,58,93,29,36,46,39,88,90,25,96,97,74,81,21,86,26,97,50,50,24,33,62,60,68,89,97,92,76,48,97,50,97,61,48,58,64,32,70,21,31,26,65,85,39,BF
66,83,35,40,97,100,27,31,98,75,64,22,65,91,67,83,25,35,23,100,21,84,77,47,83,98,91,75,96,54,67,35,77,31,95,77,77,73,73,24,55,44,86,27,83,100,44,37,78,47,35,22,96,37,54,35,73,84,66,42,100,20,78,91,80,78,87,83,86,27,70,37,90,95,84,77,55,75,33,62,47,59,60,27,78,84,83,90,93,92,100,58,89,96,54,47,57,91,66,64,73,98,21,100,47,59,100,47,31,38,72,72,38,22,67,72,67,66,75,23,BF
61,69,95,53,27,47,21,66,57,100,80,50,66,33,71,32,20,56,68,26,53,53,53,66,74,98,31,86,90,99,51,76,75,82,47,86,35,90,22,80,100,95,90,55,52,34,64,27,86,64,96,59,90,59,62,70,97,75,53,68,75,75,90,22,86,33,100,27,80,50,97,78,90,31,100,48,53,90,76,40,20,24,63,96,80,81,81,53,86,53,59,39,90,59,88,42,42,97,53,36,86,38,92,26,20,58,24,97,53,71,70,27,97,53,74,97,53,27,70,40,BF
35,75,40,35,91,67,86,64,35,88,48,83,73,90,40,62,45,20,46,97,97,62,62,51,51,39,51,94,22,62,31,56,83,36,24,77,51,46,72,44,43,35,36,51,79,94,77,75,86,81,97,97,53,62,62,86,64,51,94,79,56,75,94,56,80,96,34,81,28,22,92,20,81,84,56,88,34,62,86,66,97,51,88,83,88,94,71,95,34,56,24,38,70,97,71,21,100,91,97,62,59,97,94,69,50,24,53,69,24,53,97,53,69,32,53,56,67,64,26,73,BF
23,63,97,53,41,84,34,23,92,75,68,32,58,61,48,93,87,88,89,20,76,92,58,32,100,22,20,79,79,84,86,66,62,86,64,95,71,71,72,21,92,30,24,36,32,31,61,61,22,66,39,83,42,76,29,44,28,63,86,98,32,51,23,89,64,96,50,66,29,42,93,36,32,42,84,24,47,46,63,51,72,33,77,87,63,46,74,84,96,92,83,93,66,84,86,97,53,50,89,98,100,50,56,100,95,50,51,66,55,36,98,30,61,64,58,67,22,30,90,60,BF
72,35,43,37,43,85,45,70,61,27,62,79,92,97,29,93,55,97,23,58,29,48,62,44,44,66,34,20,25,78,88,23,62,45,93,100,49,74,84,89,83,67,57,66,85,79,39,92,25,27,76,35,84,88,97,88,62,66,88,88,62,49,21,23,31,39,31,83,24,97,88,93,26,72,27,55,62,45,67,97,23,77,83,83,79,92,74,31,92,83,88,27,62,95,88,58,100,20,49,55,85,62,65,44,22,70,95,100,55,100,67,95,49,23,31,49,55,67,70,76,BF
43,56,50,77,93,57,73,66,40,68,44,21,37,75,75,44,67,68,24,39,35,53,47,74,75,27,27,82,72,90,36,68,77,66,50,66,55,98,34,52,40,37,82,29,68,99,93,57,25,83,21,93,57,82,78,77,38,82,31,89,61,68,43,23,80,26,44,50,93,98,52,82,73,86,91,57,96,59,37,68,76,54,88,84,26,82,40,29,66,22,43,93,29,84,57,21,35,68,75,35,93,75,87,75,93,24,96,75,99,50,82,39,31,54,57,57,68,96,23,61,BF
78,46,39,64,57,39,31,99,80,99,79,83,66,31,48,91,91,61,29,26,99,59,20,51,70,40,97,53,66,36,48,73,50,27,54,96,49,77,61,88,91,57,24,72,86,33,50,30,39,71,39,37,59,75,86,91,33,59,39,21,36,47,73,99,24,79,93,57,88,93,61,30,89,71,93,71,31,28,81,99,95,88,91,93,55,39,79,51,71,99,50,51,97,69,31,79,26,99,27,83,100,51,99,50,50,57,79,99,57,79,57,71,66,71,62,71,61,59,79,99,BF
50,67,66,62,22,38,50,32,88,59,62,20,22,50,99,25,67,36,31,53,50,59,38,36,25,24,94,28,47,99,85,43,59,76,50,28,84,88,28,93,85,97,98,80,32,22,53,50,74,57,74,92,84,76,86,64,32,99,88,88,86,76,62,90,66,82,65,97,85,98,25,59,50,28,99,24,70,24,90,53,82,65,85,85,94,56,95,100,50,27,59,65,62,35,35,67,94,72,99,66,88,29,50,99,56,50,62,65,43,62,97,25,99,51,53,88,93,74,57,76,BF
51,35,20,73,77,21,63,38,51,64,73,80,70,35,90,55,49,77,20,87,81,92,99,62,51,25,33,42,55,27,40,28,49,54,58,53,71,79,55,55,47,82,71,82,82,39,48,87,40,80,96,96,54,80,98,79,54,79,83,83,94,52,27,73,90,56,78,55,20,28,84,67,67,35,70,80,89,82,83,37,82,90,90,68,96,53,34,77,96,74,54,38,98,22,71,24,52,89,61,96,96,96,98,53,54,54,26,68,68,76,52,70,71,28,38,74,28,70,68,76,BF
42,31,57,79,84,28,48,83,38,47,81,100,90,50,92,20,36,28,45,22,47,100,37,20,76,86,24,86,23,32,39,66,37,42,40,44,30,45,52,23,83,42,26,55,100,69,63,85,93,98,21,52,50,79,57,85,29,70,43,72,91,57,52,57,36,41,50,35,50,90,60,50,66,98,100,47,25,51,45,100,87,50,63,100,50,39,68,31,69,81,85,90,51,85,89,93,94,100,55,86,100,50,100,57,25,65,61,25,93,65,63,50,98,25,69,60,51,81,35,22,BF
38,72,78,43,58,29,40,36,100,46,32,80,50,44,58,85,48,82,91,59,20,87,32,24,93,56,67,42,38,87,52,31,34,31,91,59,78,46,78,72,76,40,44,59,59,47,91,52,56,87,60,97,94,34,100,50,33,42,52,55,35,55,91,100,50,70,35,60,80,24,56,42,52,67,82,79,94,100,50,78,56,23,26,91,78,87,87,26,25,91,86,59,64,71,33,84,72,37,26,97,26,94,81,91,97,100,52,50,56,58,91,26,59,72,28,35,66,69,67,83,BF
65,53,88,87,28,99,99,29,23,28,87,26,38,39,58,65,77,21,40,99,62,24,68,95,70,83,94,78,87,89,33,61,63,36,85,25,55,89,88,78,51,35,98,77,98,99,51,52,61,21,25,24,65,83,33,32,96,89,54,35,78,20,88,93,80,56,89,61,61,71,28,62,100,89,85,94,67,48,33,95,83,87,93,23,99,70,29,94,99,56,23,28,81,90,90,57,39,29,39,87,21,69,25,30,61,38,30,71,99,67,51,96,100,47,65,73,77,53,63,73,BF
27,73,54,23,26,66,53,69,37,73,73,55,96,73,100,49,22,57,53,57,30,66,66,93,61,93,83,90,76,79,20,83,100,83,40,100,49,49,85,67,32,23,27,61,60,94,36,57,36,30,90,27,37,40,25,44,85,30,43,54,55,41,84,69,40,49,85,65,44,76,40,67,99,49,76,100,77,73,77,90,93,43,83,96,26,57,20,67,30,32,73,27,49,23,54,73,35,30,77,74,60,76,93,77,99,28,81,94,57,23,55,27,73,85,85,96,54,65,69,73,BF
87,100,91,75,28,91,23,35,63,54,40,57,35,43,50,87,33,76,98,47,30,39,68,56,58,38,72,83,94,26,84,89,60,56,54,67,93,57,36,58,71,51,64,85,52,99,35,54,44,76,87,84,80,94,93,70,28,78,51,77,91,94,76,94,56,76,56,77,58,78,100,80,30,79,99,50,63,51,82,90,21,21,64,35,87,94,64,35,86,94,63,73,60,72,74,56,27,93,94,57,56,99,100,30,100,70,21,50,72,100,50,93,47,72,51,74,64,71,20,74,BF
91,67,58,94,92,35,94,33,58,63,78,85,40,40,86,35,39,42,42,63,47,60,73,67,100,55,49,40,83,91,94,100,21,82,91,82,20,49,86,43,35,94,27,83,32,28,82,34,100,83,94,98,92,51,58,58,49,55,87,97,68,22,94,64,24,30,23,54,23,35,100,67,67,67,68,89,68,28,43,25,87,63,93,68,85,64,82,86,83,30,40,97,80,30,21,23,74,27,86,100,49,64,64,42,94,25,98,51,100,28,100,49,56,70,91,49,92,58,74,58,BF
38,38,94,21,50,44,35,53,32,43,44,79,34,43,83,53,34,50,32,34,34,24,48,87,89,99,97,65,51,53,37,35,47,79,75,85,65,99,51,75,67,35,48,71,41,51,67,24,21,65,65,47,24,69,49,79,98,72,100,34,72,52,28,100,32,65,51,81,76,89,34,28,60,85,69,50,94,50,76,76,85,38,20,56,74,89,96,54,65,65,74,80,79,81,72,99,28,99,22,99,99,50,51,27,70,50,93,71,57,94,24,82,28,93,69,57,28,60,93,68,BF
26,48,87,32,90,76,60,47,64,31,39,57,44,26,33,78,46,52,39,31,70,79,75,45,21,48,98,58,58,79,43,34,39,84,86,30,77,32,85,65,44,39,70,47,39,46,70,77,79,74,82,28,34,23,23,47,70,79,77,47,44,84,36,42,92,84,30,97,77,87,84,50,24,27,34,58,32,89,65,79,55,73,21,88,72,77,84,89,78,92,90,29,97,98,48,100,63,66,48,98,52,48,60,72,61,98,48,100,98,82,48,48,58,66,98,29,66,48,62,71,BF
47,66,58,99,71,76,84,92,58,21,37,74,93,54,51,30,58,35,25,47,90,25,35,77,67,46,47,60,20,99,30,99,58,84,73,45,32,27,95,33,91,34,66,77,20,90,37,50,25,74,46,66,72,38,54,26,99,47,66,99,51,84,38,84,67,99,23,53,51,22,37,83,28,82,77,84,78,30,79,85,38,30,27,30,67,99,88,92,51,97,58,52,54,73,66,84,40,99,97,51,78,88,27,26,99,99,99,51,99,51,60,72,47,23,72,71,51,72,78,26,BF
33,29,100,47,88,29,34,87,75,47,52,59,88,28,69,39,23,39,27,80,87,88,78,90,62,54,63,39,43,31,54,58,39,64,65,38,38,34,47,31,58,58,80,93,90,98,52,78,98,98,52,100,59,57,100,85,21,64,78,47,47,85,85,100,34,21,45,52,74,85,97,30,65,72,80,23,39,88,94,98,52,35,65,62,100,80,93,77,85,47,87,57,26,84,21,100,47,63,37,73,100,100,47,100,83,48,98,47,28,27,66,69,52,72,76,67,69,69,100,39,BF
33,80,73,42,64,89,36,50,64,73,50,55,50,64,91,89,100,50,99,79,76,100,85,86,90,50,77,27,50,64,86,33,45,26,88,64,74,61,60,42,65,85,85,39,100,33,50,100,20,79,50,85,86,82,82,71,96,93,50,57,90,32,75,89,65,35,36,79,85,26,89,85,28,100,90,93,93,87,50,60,96,28,32,100,22,50,68,100,22,100,50,50,61,76,57,100,75,50,100,55,65,71,76,100,100,94,68,82,74,26,65,50,50,65,74,68,50,56,63,73,BF
21,89,46,73,54,31,43,85,22,90,73,53,34,41,73,61,59,89,91,88,89,84,96,96,54,73,83,61,54,36,61,29,43,24,67,41,34,73,46,91,23,43,59,74,43,96,31,54,99,73,94,73,67,26,96,33,96,61,25,27,73,22,24,47,26,54,31,28,24,38,80,35,94,38,21,32,67,63,45,56,59,53,31,86,38,22,64,53,39,61,26,47,59,40,45,97,46,54,57,53,41,65,32,94,56,38,43,90,69,88,91,96,100,54,48,60,100,47,59,80,BF
85,35,33,54,35,35,45,38,68,40,81,28,86,82,31,38,64,32,82,74,86,38,41,26,85,66,41,24,77,51,76,51,99,54,68,64,54,100,63,64,32,44,21,47,74,36,37,82,73,28,74,83,80,100,72,99,29,50,100,50,89,51,33,86,65,36,31,70,48,50,64,56,28,28,39,100,86,80,30,74,83,92,50,21,55,67,76,58,64,94,100,80,83,92,100,50,57,74,36,86,90,59,86,64,67,30,70,47,56,70,27,92,99,100,50,57,100,50,64,76,BF
85,66,45,91,34,62,43,81,90,31,48,64,38,69,25,22,20,89,34,58,80,38,35,41,29,74,71,46,27,23,99,26,68,50,83,36,59,61,57,37,50,59,23,68,33,32,81,43,81,31,32,39,43,45,98,86,52,42,59,64,99,59,59,65,50,23,32,43,59,42,91,99,55,58,87,22,37,82,27,84,73,98,50,52,78,87,83,98,52,68,26,88,62,72,84,87,38,98,52,59,99,25,50,67,100,80,50,99,82,50,60,91,77,59,66,66,72,68,70,78,BF
26,65,38,26,74,70,26,96,24,100,21,47,85,23,41,35,57,31,24,98,45,98,26,45,71,42,35,34,79,22,26,99,70,59,55,36,39,51,98,87,29,43,91,74,93,84,55,99,66,76,23,82,76,59,47,90,60,99,99,84,81,93,57,47,79,90,59,81,93,51,20,90,87,84,84,57,74,60,100,25,25,63,84,93,90,100,100,99,20,100,45,47,100,100,93,100,47,60,67,69,47,47,69,97,51,57,53,57,30,99,66,71,100,66,66,71,66,79,47,51,BF
98,74,27,55,81,85,45,68,25,69,25,29,78,84,28,41,48,61,83,67,69,41,95,92,81,95,59,65,65,55,85,58,55,65,49,67,83,65,65,92,90,25,35,57,59,43,59,20,83,38,90,48,31,69,35,20,67,32,83,95,91,55,74,79,49,74,38,74,21,21,25,96,93,57,92,28,67,37,35,45,65,21,85,77,25,48,81,27,92,91,25,77,77,93,95,95,98,55,35,49,95,99,74,50,31,25,30,98,59,32,69,98,73,98,58,49,73,35,57,76,BF
84,63,38,20,92,45,49,69,22,92,38,20,33,20,35,36,56,90,90,79,56,68,33,65,65,95,28,82,93,100,44,90,56,20,40,20,68,36,24,33,65,93,52,56,78,39,44,99,72,34,84,44,66,44,56,79,90,71,90,26,44,66,27,38,22,59,42,42,90,38,43,51,34,74,93,87,56,75,64,36,44,79,99,22,51,93,92,70,33,86,70,42,99,33,98,78,52,58,99,28,29,75,100,27,79,90,84,93,56,22,27,99,65,28,75,44,44,63,71,59,BF
57,46,22,84,27,36,98,50,32,37,33,57,57,60,36,67,61,22,63,90,25,97,53,100,83,60,67,55,25,57,46,77,38,22,43,37,52,91,36,79,61,71,40,53,83,81,75,57,69,75,67,71,36,60,70,22,60,61,100,65,29,90,85,50,60,30,98,43,52,38,79,67,83,79,100,91,71,84,59,27,83,77,85,20,81,91,50,59,90,83,91,59,100,60,90,50,100,75,91,59,100,33,100,50,72,50,67,67,65,50,75,69,66,69,90,94,54,60,81,60,BF
61,97,52,88,30,97,75,46,87,97,88,97,77,32,89,82,96,78,61,54,85,65,49,42,36,36,85,93,52,32,23,29,81,97,97,94,95,49,64,29,27,79,20,78,30,74,97,77,91,52,91,24,77,32,93,57,25,21,59,85,81,36,65,97,49,76,46,78,99,23,91,94,49,76,95,78,23,81,82,85,34,85,96,67,54,97,97,85,52,52,26,59,21,41,65,98,24,89,65,93,52,61,71,57,73,72,32,97,36,72,71,73,49,73,74,33,30,24,36,72,BF
46,41,81,31,84,42,81,24,49,20,43,44,38,25,32,68,26,38,55,31,86,94,43,37,79,26,49,43,26,81,62,49,85,22,38,80,89,24,41,95,94,99,81,81,37,46,92,75,76,43,100,80,56,26,81,68,85,30,75,24,82,24,65,38,85,30,93,92,89,28,70,86,27,96,70,96,95,30,94,85,55,56,56,100,46,54,68,90,54,73,94,56,59,89,90,35,65,100,43,71,94,80,28,96,65,54,31,64,69,70,79,65,28,37,24,25,100,85,49,30,BF
52,22,51,65,61,79,51,55,20,54,41,41,71,37,34,81,100,64,64,60,93,65,89,25,35,50,82,99,98,51,79,26,94,57,31,34,32,42,40,36,84,42,25,35,76,26,92,21,79,24,71,95,76,26,55,33,92,73,92,38,100,99,25,51,78,56,27,72,92,44,57,43,45,20,37,75,25,31,63,100,55,29,79,100,77,82,75,82,94,56,95,29,76,87,84,55,95,66,55,50,44,99,63,68,100,50,73,75,51,90,93,57,71,68,95,38,55,73,59,32,BF
40,22,24,64,58,71,84,95,99,79,86,84,31,77,90,99,75,79,99,90,80,99,87,63,49,55,58,48,83,64,89,66,50,73,97,87,86,93,87,26,64,96,32,34,95,23,71,75,63,94,96,55,93,40,99,92,94,58,95,50,99,48,66,95,77,56,20,56,27,64,72,22,99,27,55,99,81,70,61,99,99,64,75,83,83,24,88,88,75,61,48,31,79,59,64,96,21,20,48,52,55,63,93,71,29,71,75,57,66,75,28,39,94,23,82,84,56,31,68,35,BF
20,30,74,56,52,66,54,30,48,48,88,78,42,75,54,95,62,82,94,34,26,88,23,99,90,32,47,37,23,72,67,29,99,75,95,99,55,44,48,65,85,75,84,32,94,66,82,78,99,92,80,82,81,88,56,76,48,29,62,82,78,44,92,91,29,99,20,86,24,77,95,20,58,30,95,78,99,23,85,28,55,88,98,29,55,99,93,48,94,99,59,48,99,57,91,94,99,65,48,48,56,62,72,99,69,74,66,72,47,67,69,23,56,71,64,29,30,75,28,45,BF
97,66,63,24,75,93,29,37,75,82,42,77,26,25,48,88,61,27,20,30,93,54,45,36,50,32,40,80,70,63,43,92,58,43,39,77,70,80,46,21,34,50,92,87,63,72,82,54,55,68,56,87,92,75,58,22,85,87,63,75,34,28,34,78,50,83,92,67,29,88,75,58,31,93,97,98,78,80,80,83,53,55,91,70,70,88,50,39,38,93,92,99,61,58,79,72,83,55,80,67,67,75,22,87,92,93,99,51,55,20,63,93,97,24,50,55,58,71,53,70,BF
71,77,48,65,39,85,26,76,97,62,86,94,37,85,24,56,73,77,37,98,62,91,83,84,96,27,94,55,98,94,59,77,56,52,89,86,52,43,29,89,60,73,97,31,37,63,67,45,45,73,32,98,83,52,76,68,21,86,84,67,77,37,24,27,92,28,30,40,73,45,38,89,90,61,22,77,26,32,98,73,52,67,32,69,71,96,49,86,79,86,98,82,89,52,91,28,52,76,98,52,94,56,63,98,74,63,68,52,70,100,92,94,49,28,60,59,28,80,30,28,BF
50,29,36,87,100,35,50,40,57,99,51,93,63,53,89,59,70,53,70,27,34,24,25,70,50,46,62,62,31,29,88,48,48,42,76,53,80,50,87,100,77,78,75,85,63,89,25,40,79,88,97,53,87,63,98,74,81,81,87,52,62,79,86,100,79,81,50,68,100,50,72,88,97,40,25,98,93,100,23,99,73,43,79,51,25,27,20,99,77,89,95,90,100,56,50,92,59,29,21,22,21,34,36,22,59,62,67,70,70,70,64,75,25,100,50,70,38,68,65,73,BF
41,41,20,48,71,88,42,58,45,20,61,72,45,21,69,83,66,56,24,33,44,64,33,79,74,30,71,87,76,33,27,79,33,62,88,85,91,96,37,99,75,77,56,73,79,88,78,78,30,83,91,83,69,48,37,62,88,30,36,66,100,50,88,29,75,72,62,72,72,78,47,79,82,78,91,34,88,88,90,62,85,91,75,20,79,100,86,88,21,64,24,100,32,100,100,26,24,37,22,58,62,23,94,48,48,71,100,72,90,48,56,62,22,38,65,57,68,100,71,75,BF
